fixture_id	pair	interval	left	right	positive_width	eligible	s_i	a_i	d_i	b_i	q_i	bounds_64_63_127_126_253	frozen_trace_equal	status
S18-radial-oklab	radial/oklab	13	0.4375	0.4375	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	14	0.4375	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	15	0.5	0.5625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	16	0.5625	0.5625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	17	0.5625	0.625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	18	0.625	0.625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	19	0.625	0.6875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	20	0.6875	0.6875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	21	0.6875	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	22	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	23	0.75	0.8125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	24	0.8125	0.8125	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	25	0.8125	0.875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	26	0.875	0.875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	27	0.875	0.9375	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	28	0.9375	0.9375	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	29	0.9375	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	0	0	0.0625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	1	0.0625	0.0625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	2	0.0625	0.125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	3	0.125	0.125	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	4	0.125	0.1875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	5	0.1875	0.1875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	6	0.1875	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	7	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	8	0.25	0.3125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	9	0.3125	0.3125	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	10	0.3125	0.375	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	11	0.375	0.375	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	12	0.375	0.4375	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	13	0.4375	0.4375	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	14	0.4375	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	15	0.5	0.5625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	16	0.5625	0.5625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	17	0.5625	0.625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	18	0.625	0.625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	19	0.625	0.6875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	20	0.6875	0.6875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	21	0.6875	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	22	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	23	0.75	0.8125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	24	0.8125	0.8125	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	25	0.8125	0.875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	26	0.875	0.875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	27	0.875	0.9375	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	28	0.9375	0.9375	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-linear-rgb	linear/linear-rgb	29	0.9375	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	0	0	0.0625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	1	0.0625	0.0625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	2	0.0625	0.125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	3	0.125	0.125	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	4	0.125	0.1875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	5	0.1875	0.1875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	6	0.1875	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	7	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	8	0.25	0.3125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	9	0.3125	0.3125	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	10	0.3125	0.375	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	11	0.375	0.375	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	12	0.375	0.4375	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	13	0.4375	0.4375	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	14	0.4375	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	15	0.5	0.5625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	16	0.5625	0.5625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	17	0.5625	0.625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	18	0.625	0.625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	19	0.625	0.6875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	20	0.6875	0.6875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	21	0.6875	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	22	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	23	0.75	0.8125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	24	0.8125	0.8125	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	25	0.8125	0.875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	26	0.875	0.875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	27	0.875	0.9375	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	28	0.9375	0.9375	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-linear-rgb	radial/linear-rgb	29	0.9375	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S19-linear-oklab	linear/oklab	0	0	0.5	true	true	8	4	9	8	17	Preserved	true	Preserved
S19-linear-oklab	linear/oklab	1	0.5	1	true	true	64	13	27	26	53	Preserved	true	Preserved
S19-radial-oklab	radial/oklab	0	0	0.5	true	true	8	4	9	8	17	Preserved	true	Preserved
S19-radial-oklab	radial/oklab	1	0.5	1	true	true	64	13	27	26	53	Preserved	true	Preserved
S19-linear-linear-rgb	linear/linear-rgb	0	0	0.5	true	true	16	9	19	18	37	Preserved	true	Preserved
S19-linear-linear-rgb	linear/linear-rgb	1	0.5	1	true	true	64	18	37	36	73	Preserved	true	Preserved
S19-radial-linear-rgb	radial/linear-rgb	0	0	0.5	true	true	16	9	19	18	37	Preserved	true	Preserved
S19-radial-linear-rgb	radial/linear-rgb	1	0.5	1	true	true	64	18	37	36	73	Preserved	true	Preserved
S20-linear-oklab	linear/oklab	0	0	0.33333333333333298	true	true	64	17	35	34	69	Preserved	true	Preserved
S20-linear-oklab	linear/oklab	1	0.33333333333333298	0.66666666666666696	true	true	64	16	33	32	65	Preserved	true	Preserved
S20-linear-oklab	linear/oklab	2	0.66666666666666696	1	true	true	64	26	53	52	105	Preserved	true	Preserved
S20-radial-oklab	radial/oklab	0	0	0.33333333333333298	true	true	64	17	35	34	69	Preserved	true	Preserved
S20-radial-oklab	radial/oklab	1	0.33333333333333298	0.66666666666666696	true	true	64	16	33	32	65	Preserved	true	Preserved
S20-radial-oklab	radial/oklab	2	0.66666666666666696	1	true	true	64	26	53	52	105	Preserved	true	Preserved
S20-linear-linear-rgb	linear/linear-rgb	0	0	0.33333333333333298	true	true	64	17	35	34	69	Preserved	true	Preserved
S20-linear-linear-rgb	linear/linear-rgb	1	0.33333333333333298	0.66666666666666696	true	true	64	19	39	38	77	Preserved	true	Preserved
S20-linear-linear-rgb	linear/linear-rgb	2	0.66666666666666696	1	true	true	64	30	61	60	121	Preserved	true	Preserved
S20-radial-linear-rgb	radial/linear-rgb	0	0	0.33333333333333298	true	true	64	17	35	34	69	Preserved	true	Preserved
S20-radial-linear-rgb	radial/linear-rgb	1	0.33333333333333298	0.66666666666666696	true	true	64	19	39	38	77	Preserved	true	Preserved
S20-radial-linear-rgb	radial/linear-rgb	2	0.66666666666666696	1	true	true	64	30	61	60	121	Preserved	true	Preserved
S21-linear-oklab	linear/oklab	0	0	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-oklab	linear/oklab	1	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-oklab	linear/oklab	2	0.25	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-oklab	linear/oklab	3	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-oklab	linear/oklab	4	0.5	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-oklab	linear/oklab	5	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-oklab	linear/oklab	6	0.75	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-oklab	radial/oklab	0	0	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-oklab	radial/oklab	1	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-oklab	radial/oklab	2	0.25	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-oklab	radial/oklab	3	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-oklab	radial/oklab	4	0.5	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-oklab	radial/oklab	5	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-oklab	radial/oklab	6	0.75	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-linear-rgb	linear/linear-rgb	0	0	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-linear-rgb	linear/linear-rgb	1	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-linear-rgb	linear/linear-rgb	2	0.25	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-linear-rgb	linear/linear-rgb	3	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-linear-rgb	linear/linear-rgb	4	0.5	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-linear-rgb	linear/linear-rgb	5	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-linear-linear-rgb	linear/linear-rgb	6	0.75	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-linear-rgb	radial/linear-rgb	0	0	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-linear-rgb	radial/linear-rgb	1	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-linear-rgb	radial/linear-rgb	2	0.25	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-linear-rgb	radial/linear-rgb	3	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-linear-rgb	radial/linear-rgb	4	0.5	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-linear-rgb	radial/linear-rgb	5	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S21-radial-linear-rgb	radial/linear-rgb	6	0.75	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	0	0	0.071428571428571397	true	true	64	21	43	42	85	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	1	0.071428571428571397	0.14285714285714302	true	true	32	9	19	18	37	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	2	0.14285714285714302	0.214285714285714	true	true	64	26	53	52	105	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	3	0.214285714285714	0.28571428571428603	true	true	64	20	41	40	81	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	4	0.28571428571428603	0.35714285714285698	true	true	4	3	7	6	13	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	5	0.35714285714285698	0.42857142857142899	true	true	64	31	63	62	125	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	6	0.42857142857142899	0.5	true	true	64	29	59	58	117	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	7	0.5	0.50000100000000003	true	true	64	18	37	36	73	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	8	0.50000100000000003	0.57142942857142898	true	true	64	21	43	42	85	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	9	0.57142942857142898	0.64285785714285693	true	true	32	9	19	18	37	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	10	0.64285785714285693	0.71428628571428598	true	true	64	26	53	52	105	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	11	0.71428628571428598	0.78571471428571404	true	true	64	20	41	40	81	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	12	0.78571471428571404	0.85714314285714299	true	true	4	3	7	6	13	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	13	0.85714314285714299	0.92857157142857105	true	true	64	31	63	62	125	Preserved	true	Preserved
S22-linear-oklab	linear/oklab	14	0.92857157142857105	1	true	true	64	29	59	58	117	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	0	0	0.071428571428571397	true	true	64	21	43	42	85	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	1	0.071428571428571397	0.14285714285714302	true	true	32	9	19	18	37	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	2	0.14285714285714302	0.214285714285714	true	true	64	26	53	52	105	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	3	0.214285714285714	0.28571428571428603	true	true	64	20	41	40	81	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	4	0.28571428571428603	0.35714285714285698	true	true	4	3	7	6	13	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	5	0.35714285714285698	0.42857142857142899	true	true	64	31	63	62	125	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	6	0.42857142857142899	0.5	true	true	64	29	59	58	117	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	7	0.5	0.50000100000000003	true	true	64	18	37	36	73	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	8	0.50000100000000003	0.57142942857142898	true	true	64	21	43	42	85	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	9	0.57142942857142898	0.64285785714285693	true	true	32	9	19	18	37	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	10	0.64285785714285693	0.71428628571428598	true	true	64	26	53	52	105	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	11	0.71428628571428598	0.78571471428571404	true	true	64	20	41	40	81	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	12	0.78571471428571404	0.85714314285714299	true	true	4	3	7	6	13	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	13	0.85714314285714299	0.92857157142857105	true	true	64	31	63	62	125	Preserved	true	Preserved
S22-radial-oklab	radial/oklab	14	0.92857157142857105	1	true	true	64	29	59	58	117	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	0	0	0.071428571428571397	true	true	64	25	51	50	101	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	1	0.071428571428571397	0.14285714285714302	true	true	64	21	43	42	85	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	2	0.14285714285714302	0.214285714285714	true	true	64	28	57	56	113	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	3	0.214285714285714	0.28571428571428603	true	true	64	23	47	46	93	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	4	0.28571428571428603	0.35714285714285698	true	true	32	11	23	22	45	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	5	0.35714285714285698	0.42857142857142899	true	true	64	31	63	62	125	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	6	0.42857142857142899	0.5	true	true	64	30	61	60	121	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	7	0.5	0.50000100000000003	true	true	64	22	45	44	89	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	8	0.50000100000000003	0.57142942857142898	true	true	64	25	51	50	101	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	9	0.57142942857142898	0.64285785714285693	true	true	64	21	43	42	85	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	10	0.64285785714285693	0.71428628571428598	true	true	64	28	57	56	113	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	11	0.71428628571428598	0.78571471428571404	true	true	64	23	47	46	93	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	12	0.78571471428571404	0.85714314285714299	true	true	32	11	23	22	45	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	13	0.85714314285714299	0.92857157142857105	true	true	64	31	63	62	125	Preserved	true	Preserved
S22-linear-linear-rgb	linear/linear-rgb	14	0.92857157142857105	1	true	true	64	30	61	60	121	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	0	0	0.071428571428571397	true	true	64	25	51	50	101	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	1	0.071428571428571397	0.14285714285714302	true	true	64	21	43	42	85	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	2	0.14285714285714302	0.214285714285714	true	true	64	28	57	56	113	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	3	0.214285714285714	0.28571428571428603	true	true	64	23	47	46	93	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	4	0.28571428571428603	0.35714285714285698	true	true	32	11	23	22	45	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	5	0.35714285714285698	0.42857142857142899	true	true	64	31	63	62	125	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	6	0.42857142857142899	0.5	true	true	64	30	61	60	121	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	7	0.5	0.50000100000000003	true	true	64	22	45	44	89	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	8	0.50000100000000003	0.57142942857142898	true	true	64	25	51	50	101	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	9	0.57142942857142898	0.64285785714285693	true	true	64	21	43	42	85	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	10	0.64285785714285693	0.71428628571428598	true	true	64	28	57	56	113	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	11	0.71428628571428598	0.78571471428571404	true	true	64	23	47	46	93	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	12	0.78571471428571404	0.85714314285714299	true	true	32	11	23	22	45	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	13	0.85714314285714299	0.92857157142857105	true	true	64	31	63	62	125	Preserved	true	Preserved
S22-radial-linear-rgb	radial/linear-rgb	14	0.92857157142857105	1	true	true	64	30	61	60	121	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	0	0	1.678359236010875e-05	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	1	1.678359236010875e-05	0.00013426873888087	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	2	0.00013426873888087	0.00045315699372293648	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	3	0.00045315699372293648	0.00107414991104696	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	4	0.00107414991104696	0.0020979490450135953	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	5	0.0020979490450135953	0.0036252559497834901	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	6	0.0036252559497834901	0.0057567721795172997	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	7	0.0057567721795172997	0.0085931992883757011	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	8	0.0085931992883757011	0.0122352388305193	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	9	0.0122352388305193	0.016783592360108748	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	10	0.016783592360108748	0.02233896143130475	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	11	0.02233896143130475	0.029002047598267949	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	12	0.029002047598267949	0.036873552415158953	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	13	0.036873552415158953	0.046054177436138453	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	14	0.046054177436138453	0.056644624215367	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	15	0.056644624215367	0.068745594307005498	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	16	0.068745594307005498	0.082457789265214493	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	17	0.082457789265214493	0.097881910644154496	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	18	0.097881910644154496	0.115118659997986	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	19	0.115118659997986	0.13426873888086999	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	20	0.13426873888086999	0.15543284884696701	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	21	0.15543284884696701	0.178711691450438	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	22	0.178711691450438	0.20420596824544351	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	23	0.20420596824544351	0.23201638078614351	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	24	0.23201638078614351	0.26224363062669953	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	25	0.26224363062669953	0.29498841932127151	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	26	0.29498841932127151	0.33035144842402048	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	27	0.33035144842402048	0.36843341948910746	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	28	0.36843341948910746	0.40933503407069255	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	29	0.40933503407069255	0.4531569937229365	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	30	0.4531569937229365	0.5	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	31	0.5	0.5468430062770635	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	32	0.5468430062770635	0.59066496592930751	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	33	0.59066496592930751	0.63156658051089254	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	34	0.63156658051089254	0.66964855157597958	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	35	0.66964855157597958	0.70501158067872849	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	36	0.70501158067872849	0.73775636937330047	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	37	0.73775636937330047	0.76798361921385649	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	38	0.76798361921385649	0.79579403175455643	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	39	0.79579403175455643	0.82128830854956203	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	40	0.82128830854956203	0.84456715115303305	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	41	0.84456715115303305	0.86573126111913001	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	42	0.86573126111913001	0.88488134000201402	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	43	0.88488134000201402	0.90211808935584548	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	44	0.90211808935584548	0.91754221073478548	true	true	2	1	3	2	5	Preserved	true	Preserved
