probe_id	path	profile	previous_runtime_class	current_runtime_class	transition	fixture_comparable	complete_literal_equal	universe	measurement_ref	previous_measurement_ref	three_orders_stable
p1322-path-math.square.stroked.dotted	math.square.stroked.dotted	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.dotted	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.dotted	true
p1322-path-math.square.stroked.medium	math.square.stroked.medium	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.medium	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.medium	true
p1322-path-math.square.stroked.medium	math.square.stroked.medium	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.medium	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.medium	true
p1322-path-math.square.stroked.medium	math.square.stroked.medium	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.medium	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.medium	true
p1322-path-math.square.stroked.medium	math.square.stroked.medium	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.medium	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.medium	true
p1322-path-math.square.stroked.rounded	math.square.stroked.rounded	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.rounded	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.rounded	true
p1322-path-math.square.stroked.rounded	math.square.stroked.rounded	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.rounded	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.rounded	true
p1322-path-math.square.stroked.rounded	math.square.stroked.rounded	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.rounded	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.rounded	true
p1322-path-math.square.stroked.rounded	math.square.stroked.rounded	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.rounded	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.rounded	true
p1322-path-math.square.stroked.small	math.square.stroked.small	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.small	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.small	true
p1322-path-math.square.stroked.small	math.square.stroked.small	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.small	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.small	true
p1322-path-math.square.stroked.small	math.square.stroked.small	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.small	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.small	true
p1322-path-math.square.stroked.small	math.square.stroked.small	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.small	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.small	true
p1322-path-math.square.stroked.tiny	math.square.stroked.tiny	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.tiny	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.tiny	true
p1322-path-math.square.stroked.tiny	math.square.stroked.tiny	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.tiny	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.tiny	true
p1322-path-math.square.stroked.tiny	math.square.stroked.tiny	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.tiny	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.tiny	true
p1322-path-math.square.stroked.tiny	math.square.stroked.tiny	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.square.stroked.tiny	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.square.stroked.tiny	true
p1322-path-math.star.filled	math.star.filled	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.filled	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.filled	true
p1322-path-math.star.filled	math.star.filled	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.filled	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.filled	true
p1322-path-math.star.filled	math.star.filled	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.filled	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.filled	true
p1322-path-math.star.filled	math.star.filled	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.filled	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.filled	true
p1322-path-math.star.op	math.star.op	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.op	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.op	true
p1322-path-math.star.op	math.star.op	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.op	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.op	true
p1322-path-math.star.op	math.star.op	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.op	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.op	true
p1322-path-math.star.op	math.star.op	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.op	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.op	true
p1322-path-math.star.stroked	math.star.stroked	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.stroked	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.stroked	true
p1322-path-math.star.stroked	math.star.stroked	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.stroked	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.stroked	true
p1322-path-math.star.stroked	math.star.stroked	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.stroked	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.stroked	true
p1322-path-math.star.stroked	math.star.stroked	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.star.stroked	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.star.stroked	true
p1322-path-math.subset.approx	math.subset.approx	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.approx	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.approx	true
p1322-path-math.subset.approx	math.subset.approx	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.approx	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.approx	true
p1322-path-math.subset.approx	math.subset.approx	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.approx	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.approx	true
p1322-path-math.subset.approx	math.subset.approx	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.approx	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.approx	true
p1322-path-math.subset.closed	math.subset.closed	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.closed	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.closed	true
p1322-path-math.subset.closed	math.subset.closed	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.closed	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.closed	true
p1322-path-math.subset.closed	math.subset.closed	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.closed	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.closed	true
p1322-path-math.subset.closed	math.subset.closed	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.closed	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.closed	true
p1322-path-math.subset.closed.eq	math.subset.closed.eq	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.closed.eq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.closed.eq	true
p1322-path-math.subset.closed.eq	math.subset.closed.eq	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.closed.eq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.closed.eq	true
p1322-path-math.subset.closed.eq	math.subset.closed.eq	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.closed.eq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.closed.eq	true
p1322-path-math.subset.closed.eq	math.subset.closed.eq	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.closed.eq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.closed.eq	true
p1322-path-math.subset.dot	math.subset.dot	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.dot	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.dot	true
p1322-path-math.subset.dot	math.subset.dot	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.dot	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.dot	true
p1322-path-math.subset.dot	math.subset.dot	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.dot	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.dot	true
p1322-path-math.subset.dot	math.subset.dot	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.dot	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.dot	true
p1322-path-math.subset.double	math.subset.double	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.double	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.double	true
p1322-path-math.subset.double	math.subset.double	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.double	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.double	true
p1322-path-math.subset.double	math.subset.double	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.double	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.double	true
p1322-path-math.subset.double	math.subset.double	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.double	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.double	true
p1322-path-math.subset.eq	math.subset.eq	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq	true
p1322-path-math.subset.eq	math.subset.eq	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq	true
p1322-path-math.subset.eq	math.subset.eq	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq	true
p1322-path-math.subset.eq	math.subset.eq	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq	true
p1322-path-math.subset.eq.dot	math.subset.eq.dot	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.dot	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.dot	true
p1322-path-math.subset.eq.dot	math.subset.eq.dot	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.dot	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.dot	true
p1322-path-math.subset.eq.dot	math.subset.eq.dot	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.dot	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.dot	true
p1322-path-math.subset.eq.dot	math.subset.eq.dot	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.dot	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.dot	true
p1322-path-math.subset.eq.not	math.subset.eq.not	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.not	true
p1322-path-math.subset.eq.not	math.subset.eq.not	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.not	true
p1322-path-math.subset.eq.not	math.subset.eq.not	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.not	true
p1322-path-math.subset.eq.not	math.subset.eq.not	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.not	true
p1322-path-math.subset.eq.sq	math.subset.eq.sq	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.sq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.sq	true
p1322-path-math.subset.eq.sq	math.subset.eq.sq	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.sq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.sq	true
p1322-path-math.subset.eq.sq	math.subset.eq.sq	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.sq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.sq	true
p1322-path-math.subset.eq.sq	math.subset.eq.sq	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.sq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.sq	true
p1322-path-math.subset.eq.sq.not	math.subset.eq.sq.not	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.sq.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.sq.not	true
p1322-path-math.subset.eq.sq.not	math.subset.eq.sq.not	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.sq.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.sq.not	true
p1322-path-math.subset.eq.sq.not	math.subset.eq.sq.not	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.sq.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.sq.not	true
p1322-path-math.subset.eq.sq.not	math.subset.eq.sq.not	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.eq.sq.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.eq.sq.not	true
p1322-path-math.subset.equiv	math.subset.equiv	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.equiv	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.equiv	true
p1322-path-math.subset.equiv	math.subset.equiv	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.equiv	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.equiv	true
p1322-path-math.subset.equiv	math.subset.equiv	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.equiv	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.equiv	true
p1322-path-math.subset.equiv	math.subset.equiv	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.equiv	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.equiv	true
p1322-path-math.subset.neq	math.subset.neq	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.neq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.neq	true
p1322-path-math.subset.neq	math.subset.neq	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.neq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.neq	true
p1322-path-math.subset.neq	math.subset.neq	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.neq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.neq	true
p1322-path-math.subset.neq	math.subset.neq	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.neq	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.neq	true
p1322-path-math.subset.nequiv	math.subset.nequiv	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.nequiv	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.nequiv	true
p1322-path-math.subset.nequiv	math.subset.nequiv	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.nequiv	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.nequiv	true
p1322-path-math.subset.nequiv	math.subset.nequiv	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.nequiv	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.nequiv	true
p1322-path-math.subset.nequiv	math.subset.nequiv	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.nequiv	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.nequiv	true
p1322-path-math.subset.not	math.subset.not	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.not	true
p1322-path-math.subset.not	math.subset.not	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.not	true
p1322-path-math.subset.not	math.subset.not	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.not	true
p1322-path-math.subset.not	math.subset.not	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-math.subset.not	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-math.subset.not	true
