# Entrada só-vanilla (itens.sem_par_antes) — lente tekt-cargo-dsm
# Lente bin: /home/dikluwe/.cargo/bin/lente (sem --version disponível)
# Produto HEAD 82e84356fb0c80a58f0da21c28a5a0c476937d32 (P762) + working tree com 176 ficheiros não commitados
# Comando: lente --comparar --antes lab/typst-original --depois .  (escopo seu-codigo)
# Data da corrida: 2026-07-15 ; total=11325
# Formato TSV: kind	trait	nome	path
struct		FontInstanceInner	typst_library::text::font::FontInstanceInner
struct		FontMetrics	typst_library::text::font::metrics::FontMetrics
struct		FontPath	typst_kit::fonts::FontPath
struct		FontResolver	typst_library::visualize::image::svg::FontResolver
struct		FontStore	typst_kit::fonts::FontStore
struct		FontVariations	typst_library::text::font::variations::FontVariations
struct		Footer	typst_library::layout::grid::resolve::Footer
struct		FootnoteConfig	typst_layout::flow::FootnoteConfig
struct		FootnoteContainer	typst_library::model::footnote::FootnoteContainer
struct		FootnoteEntry	typst_library::model::footnote::FootnoteEntry
struct		FootnoteMarker	typst_library::model::footnote::FootnoteMarker
struct		Fr	typst_library::layout::fr::Fr
struct		FracElem	typst_library::math::frac::FracElem
struct		FractionItem	typst_library::math::ir::item::FractionItem
struct		Fragment	typst_library::layout::fragment::Fragment
struct		FrameContext	typst_pdf::convert::FrameContext
struct		FrameElem	typst_docs::example::FrameElem
struct		FrameElem	typst_html::FrameElem
struct		FrameFragment	typst_layout::math::fragment::FrameFragment
struct		FrameModifiers	typst_layout::modifiers::FrameModifiers
struct		FrameParent	typst_library::layout::frame::FrameParent
struct		FsPackages	typst_kit::packages::FsPackages
struct		FsRoot	typst_kit::files::FsRoot
struct		FuzzWorld	typst_fuzz::FuzzWorld
struct		GenericSize	typst_layout::stack::GenericSize
struct		GlobalContext	typst_pdf::convert::GlobalContext
struct		Glyph	typst_library::text::item::Glyph
struct		GlyphFragment	typst_layout::math::fragment::glyph::GlyphFragment
struct		GlyphFrame	typst_library::text::font::color::GlyphFrame
struct		GlyphItem	typst_library::math::ir::item::GlyphItem
struct		GlyphPainter	typst_library::text::font::color::GlyphPainter
struct		Glyphs	typst_layout::inline::shaping::Glyphs
struct		GradientRef	typst_svg::paint::GradientRef
struct		GradientSampler	typst_render::paint::GradientSampler
struct		GridCell	typst_library::layout::grid::GridCell
struct		GridCells	typst_pdf::tags::context::grid::GridCells
struct		GridCtx	typst_pdf::tags::context::grid::GridCtx
struct		GridFooter	typst_library::layout::grid::GridFooter
struct		GridHLine	typst_library::layout::grid::GridHLine
struct		GridHeader	typst_library::layout::grid::GridHeader
struct		GridLayouter	typst_layout::grid::layouter::GridLayouter
struct		GridVLine	typst_library::layout::grid::GridVLine
struct		Group	typst_pdf::tags::groups::Group
struct		GroupByKey	typst_utils::GroupByKey
struct		GroupItem	typst_library::layout::frame::GroupItem
struct		GroupItem	typst_library::math::ir::item::GroupItem
struct		Grouped	typst_realize::Grouped
struct		Grouping	typst_realize::Grouping
struct		GroupingRule	typst_realize::GroupingRule
struct		Groups	typst_pdf::tags::groups::Groups
struct		HElem	typst_library::layout::spacing::HElem
struct		Handle	typst_library::foundations::content::vtable::Handle
struct		HashLock	typst_utils::hash::HashLock
struct		Header	typst_library::foundations::content::raw::Header
struct		Header	typst_library::layout::grid::resolve::Header
struct		HeaderCells	typst_pdf::tags::context::table::HeaderCells
struct		HighlightElem	typst_library::text::deco::HighlightElem
struct		HintedString	typst_library::diag::HintedString
struct		History	typst_library::introspection::convergence::History
struct		HorizontalDir	typst_html::typed::HorizontalDir
struct		HtmlAttr	typst_html::dom::HtmlAttr
struct		HtmlAttrs	typst_html::dom::HtmlAttrs
struct		HtmlDocument	typst_html::dom::HtmlDocument
struct		HtmlElem	typst_html::HtmlElem
struct		HtmlElement	typst_html::dom::HtmlElement
struct		HtmlFrame	typst_html::dom::HtmlFrame
struct		HtmlIntrospector	typst_html::introspect::HtmlIntrospector
struct		HtmlIntrospectorBuilder	typst_html::introspect::HtmlIntrospectorBuilder
struct		HtmlOptions	typst_html::encode::HtmlOptions
struct		HtmlOutput	typst_html::document::HtmlOutput
struct		HtmlPosition	typst_library::introspection::position::HtmlPosition
struct		HtmlTag	typst_html::dom::HtmlTag
struct		HttpServer	typst_kit::server::HttpServer
struct		IconSize	typst_html::typed::IconSize
struct		Id	typst_pdf::tags::util::idvec::Id
struct		IdVec	typst_pdf::tags::util::idvec::IdVec
struct		Image	typst_library::visualize::image::Image
struct		ImageCandidate	typst_html::typed::ImageCandidate
struct		ImageInner	typst_library::visualize::image::ImageInner
struct		ImageResolver	typst_library::visualize::image::svg::ImageResolver
struct		IndexItem	typst_docs::search::IndexItem
struct		Indexer	typst_docs::search::Indexer
struct		InlineCallback	typst_library::layout::container::callbacks::InlineCallback
struct		InlineElem	typst_library::layout::container::InlineElem
struct		Inner	typst_library::foundations::content::raw::Inner
struct		Insertions	typst_layout::flow::compose::Insertions
struct		InternalBitFlags	typst_library::text::font::info::InternalBitFlags
struct		Interner	typst_syntax::path::Interner
struct		Interner	typst_utils::pico::Interner
struct		IntoStringError	typst_library::foundations::bytes::IntoStringError
struct		Introspection	typst_library::introspection::convergence::Introspection
struct		ItalicToggle	typst_library::text::ItalicToggle
struct		ItemContent	typst_layout::lists::ItemContent
struct		ItemLayouter	typst_layout::lists::ItemLayouter
struct		Items	typst_layout::inline::line::Items
struct		JustificationLimits	typst_library::model::par::JustificationLimits
struct		Keywords	typst_library::model::document::Keywords
struct		LateLinkResolver	typst_library::model::link::LateLinkResolver
struct		LayoutElem	typst_library::layout::layout_::LayoutElem
struct		LayoutedPage	typst_layout::pages::run::LayoutedPage
struct		LazyElementStore	typst_library::foundations::content::element::LazyElementStore
struct		LazyHash	typst_utils::hash::LazyHash
struct		LazySvgElem	typst_svg::write::LazySvgElem
struct		LibraryBuilder	typst_library::LibraryBuilder
struct		Limits	typst_library::model::par::Limits
struct		LimitsElem	typst_library::math::attach::LimitsElem
struct		Line	typst_layout::inline::line::Line
struct		Line	typst_library::layout::grid::resolve::Line
struct		Line	typst_syntax::lines::Line
struct		LineChild	typst_layout::flow::collect::LineChild
struct		LineCol	typst_library::diag::LineCol
struct		LineElem	typst_library::visualize::line::LineElem
struct		LineItem	typst_library::math::ir::item::LineItem
struct		LineMetrics	typst_library::text::font::metrics::LineMetrics
struct		LineNumberConfig	typst_layout::flow::LineNumberConfig
struct		LineSegment	typst_layout::grid::lines::LineSegment
struct		LinearGradient	typst_library::visualize::gradient::LinearGradient
struct		Lines	typst_syntax::lines::Lines
struct		LinesInner	typst_syntax::lines::LinesInner
struct		LinkAnchorIntrospection	typst_library::model::link::LinkAnchorIntrospection
struct		LinkAnnotation	typst_pdf::link::LinkAnnotation
struct		LinkMarker	typst_library::model::link::LinkMarker
struct		Links	typst_library::foundations::styles::Links
struct		ListCtx	typst_pdf::tags::context::list::ListCtx
struct		ListElem	typst_library::model::list::ListElem
struct		ListLayouter	typst_layout::lists::ListLayouter
struct		ListSet	typst_utils::listset::ListSet
struct		ListType	typst_html::typed::ListType
struct		LiveVisitor	typst_docs::live::LiveVisitor
struct		LoadError	typst_library::diag::LoadError
struct		Loaded	typst_library::loading::Loaded
struct		Locale	typst_library::text::lang::Locale
struct		LocatableSelector	typst_library::foundations::selector::LocatableSelector
struct		LocatedGroup	typst_pdf::tags::groups::LocatedGroup
struct		LocationKey	typst_library::introspection::location::LocationKey
struct		LocatorLink	typst_library::introspection::locator::LocatorLink
struct		LogicalIndex	typst_layout::inline::line::LogicalIndex
struct		LrElem	typst_library::math::lr::LrElem
struct		ManualPageCounter	typst_library::introspection::counter::ManualPageCounter
struct		ManuallyHash	typst_utils::hash::ManuallyHash
struct		Mapping	typst_syntax::span::Mapping
struct		Margin	typst_library::layout::page::Margin
struct		MatElem	typst_library::math::matrix::MatElem
struct		MathArg	typst_syntax::ast::MathArg
struct		MathArgs	typst_syntax::ast::MathArgs
struct		MathBuffer	typst_library::math::ir::process::MathBuffer
struct		MathCall	typst_syntax::ast::MathCall
struct		MathComponent	typst_library::math::ir::item::MathComponent
struct		MathContext	typst_html::mathml::MathContext
struct		MathContext	typst_layout::math::MathContext
struct		MathFieldAccess	typst_syntax::ast::MathFieldAccess
struct		MathProperties	typst_library::math::ir::item::MathProperties
struct		MathResolver	typst_library::math::ir::resolve::MathResolver
struct		MathRunFrameBuilder	typst_layout::math::run::MathRunFrameBuilder
struct		MathmlItem	typst_library::math::ir::item::MathmlItem
struct		MeasureIntrospection	typst_library::introspection::locator::MeasureIntrospection
struct		Meta	typst_library::foundations::content::raw::Meta
struct		MetricRange	typst_ide::utils::MetricRange
struct		MidElem	typst_library::math::lr::MidElem
struct		Modified	typst_library::foundations::symbol::Modified
struct		MoveElem	typst_library::layout::transform::MoveElem
struct		MultiChild	typst_layout::flow::collect::MultiChild
struct		MultiMap	typst_library::introspection::introspector::MultiMap
struct		MultiSpill	typst_layout::flow::collect::MultiSpill
struct		MultilineItem	typst_library::math::ir::item::MultilineItem
struct		NativeFuncData	typst_library::foundations::func::NativeFuncData
struct		NativeFuncPtr	typst_library::foundations::func::NativeFuncPtr
struct		NativeParamInfo	typst_library::foundations::func::NativeParamInfo
struct		NativeRuleMap	typst_library::foundations::styles::NativeRuleMap
struct		NativeShowRule	typst_library::foundations::styles::rule::NativeShowRule
struct		NativeType	typst_html::typed::NativeType
struct		NativeTypeData	typst_library::foundations::ty::NativeTypeData
struct		NoneEmpty	typst_html::typed::NoneEmpty
struct		NoneUndefined	typst_html::typed::NoneUndefined
struct		NoneValue	typst_library::foundations::none::NoneValue
struct		Number	typst_html::css::encode::Number
struct		NumberItem	typst_library::math::ir::item::NumberItem
struct		NumberWithPrecision	typst_html::css::encode::NumberWithPrecision
struct		NumberingPattern	typst_library::model::numbering_::NumberingPattern
struct		OnOffBool	typst_html::typed::OnOffBool
struct		OneOrMultiple	typst_library::foundations::array::OneOrMultiple
struct		OpElem	typst_library::math::op::OpElem
struct		OutlineCtx	typst_pdf::tags::context::outline::OutlineCtx
struct		OutlineEntry	typst_library::model::outline::OutlineEntry
struct		OutlineNode	typst_library::model::outline::OutlineNode
struct		OverbraceElem	typst_library::math::underover::OverbraceElem
struct		OverbracketElem	typst_library::math::underover::OverbracketElem
struct		OverparenElem	typst_library::math::underover::OverparenElem
struct		OvershellElem	typst_library::math::underover::OvershellElem
struct		PackageInfo	typst_syntax::package::PackageInfo
struct		PackageManifest	typst_syntax::package::PackageManifest
struct		Packed	typst_library::foundations::content::packed::Packed
struct		PageElem	typst_library::layout::page::PageElem
struct		PageIndexConverter	typst_pdf::convert::PageIndexConverter
struct		PageIntrospection	typst_library::introspection::location::PageIntrospection
struct		PageNumberingIntrospection	typst_library::introspection::location::PageNumberingIntrospection
struct		PageRanges	typst_library::layout::page::PageRanges
struct		PageSupplementIntrospection	typst_library::introspection::location::PageSupplementIntrospection
struct		PagedExtras	typst_bundle::PagedExtras
struct		PagedIntrospector	typst_layout::introspect::PagedIntrospector
struct		PagedIntrospectorBuilder	typst_layout::introspect::PagedIntrospectorBuilder
struct		PagedPosition	typst_library::introspection::position::PagedPosition
struct		Paper	typst_library::layout::page::Paper
struct		ParElem	typst_library::model::par::ParElem
struct		ParLine	typst_library::model::par::ParLine
struct		ParLineMarker	typst_library::model::par::ParLineMarker
struct		ParbreakElem	typst_library::model::par::ParbreakElem
struct		PathIntrospection	typst_library::introspection::location::PathIntrospection
struct		PdfDocument	typst_library::visualize::image::pdf::PdfDocument
struct		PdfDocumentInner	typst_library::visualize::image::pdf::PdfDocumentInner
struct		PdfGlyph	typst_pdf::text::PdfGlyph
struct		PdfImage	typst_library::visualize::image::pdf::PdfImage
struct		PdfImageInner	typst_library::visualize::image::pdf::PdfImageInner
struct		PdfMarkerTag	typst_library::pdf::accessibility::PdfMarkerTag
struct		PdfOptions	typst_pdf::PdfOptions
struct		PdfRasterImage	typst_pdf::image::PdfRasterImage
struct		PdfRasterImageInner	typst_pdf::image::PdfRasterImageInner
struct		PdfStandards	typst_pdf::PdfStandards
struct		PicoStr	typst_utils::pico::PicoStr
struct		PixelFormat	typst_library::visualize::image::raster::PixelFormat
struct		PlacedChild	typst_layout::flow::collect::PlacedChild
struct		PlannedGlyph	typst_layout::math::fragment::glyph::PlannedGlyph
struct		Plugin	typst_library::foundations::plugin_::Plugin
struct		PluginInstance	typst_library::foundations::plugin_::PluginInstance
struct		PolygonElem	typst_library::visualize::polygon::PolygonElem
struct		PositionIntrospection	typst_library::introspection::location::PositionIntrospection
struct		PositiveF64	typst_library::foundations::float::PositiveF64
struct		PrefixInfo	typst_library::model::outline::PrefixInfo
struct		Preparation	typst_layout::inline::prepare::Preparation
struct		Preparation	typst_library::model::bibliography::Preparation
struct		PreparedBibliography	typst_library::model::bibliography::PreparedBibliography
struct		PreparedCiteGroup	typst_library::model::bibliography::PreparedCiteGroup
struct		Preprocessed	typst_library::math::ir::process::Preprocessed
struct		PrimesElem	typst_library::math::attach::PrimesElem
struct		PrimesItem	typst_library::math::ir::item::PrimesItem
struct		PrioritzedStroke	typst_pdf::tags::context::table::PrioritzedStroke
struct		Progress	typst_kit::downloader::Progress
struct		ProgressDownloader	typst_kit::downloader::ProgressDownloader
struct		ProgressReader	typst_kit::downloader::ProgressReader
struct		Properties	typst_html::css::encode::Properties
struct		PropertiesBuilder	typst_html::css::encode::PropertiesBuilder
struct		Property	typst_html::css::encode::Property
struct		Property	typst_library::foundations::styles::Property
struct		Protected	typst_utils::protected::Protected
struct		QueryCache	typst_library::introspection::introspector::QueryCache
struct		QueryFirstIntrospection	typst_library::introspection::query_::QueryFirstIntrospection
struct		QueryIntrospection	typst_library::introspection::query_::QueryIntrospection
struct		QueryLabelIntrospection	typst_library::introspection::query_::QueryLabelIntrospection
struct		QueryUniqueIntrospection	typst_library::introspection::query_::QueryUniqueIntrospection
struct		RadialGradient	typst_library::visualize::gradient::RadialGradient
struct		RadicalItem	typst_library::math::ir::item::RadicalItem
struct		RangeMapper	typst_syntax::span::RangeMapper
struct		RangePair	typst_docs::live::RangePair
struct		RasterImage	typst_library::visualize::image::raster::RasterImage
struct		RasterImageInner	typst_library::visualize::image::raster::RasterImageInner
struct		RatioComponent	typst_library::visualize::color::RatioComponent
struct		RawContent	typst_library::foundations::content::raw::RawContent
struct		RawLine	typst_library::text::raw::RawLine
struct		RawSyntax	typst_library::text::raw::RawSyntax
struct		RawTheme	typst_library::text::raw::RawTheme
struct		Recipe	typst_library::foundations::styles::Recipe
struct		RecipeIndex	typst_library::foundations::styles::RecipeIndex
struct		RectElem	typst_library::visualize::shape::RectElem
struct		RegenCommand	test_wrapper::RegenCommand
struct		RenderOptions	typst_render::RenderOptions
struct		RenderedBibliography	typst_library::model::bibliography::RenderedBibliography
struct		RenderedEntry	typst_library::model::bibliography::RenderedEntry
struct		Repeatable	typst_library::layout::grid::resolve::Repeatable
struct		Report	typst_docs::Report
struct		RequiredFieldData	typst_library::foundations::content::field::RequiredFieldData
struct		ResolvedCelled	typst_library::layout::grid::ResolvedCelled
struct		ResolvedPicoStr	typst_utils::pico::ResolvedPicoStr
struct		ResolvedScript	typst_pdf::tags::tree::text::ResolvedScript
struct		ResolvedTextAttrs	typst_pdf::tags::tree::text::ResolvedTextAttrs
struct		ResolvedTextDeco	typst_pdf::tags::tree::text::ResolvedTextDeco
struct		Resolver	typst_pdf::tags::resolve::Resolver
struct		RootElem	typst_library::math::root::RootElem
struct		RootedPath	typst_syntax::path::RootedPath
struct		RotateElem	typst_library::layout::transform::RotateElem
struct		RowGroupData	typst_library::layout::grid::resolve::RowGroupData
struct		RowLayout	typst_layout::math::run::RowLayout
struct		RowPiece	typst_layout::grid::layouter::RowPiece
struct		RowState	typst_layout::grid::layouter::RowState
struct		Rowspan	typst_layout::grid::rowspans::Rowspan
struct		RowspanSimulator	typst_layout::grid::rowspans::RowspanSimulator
struct		SVGRenderer	typst_svg::SVGRenderer
struct		SVGSubGradient	typst_svg::paint::SVGSubGradient
struct		Scalar	typst_utils::scalar::Scalar
struct		ScaleElem	typst_library::layout::transform::ScaleElem
struct		ScriptMetrics	typst_library::text::font::metrics::ScriptMetrics
struct		ScriptsElem	typst_library::math::attach::ScriptsElem
struct		ScriptsItem	typst_library::math::ir::item::ScriptsItem
struct		SearchIndex	typst_docs::search::SearchIndex
struct		Searcher	typst_ide::utils::Searcher
struct		Segment	typst_syntax::path::Segment
struct		Segments	typst_syntax::path::Segments
struct		SequenceElem	typst_library::foundations::content::SequenceElem
struct		Settable	typst_library::foundations::content::field::Settable
struct		SettableFieldData	typst_library::foundations::content::field::SettableFieldData
struct		SettablePropertyData	typst_library::foundations::content::field::SettablePropertyData
struct		Shape	typst_library::visualize::shape::Shape
struct		ShapedText	typst_layout::inline::shaping::ShapedText
struct		ShapingContext	typst_layout::inline::shaping::ShapingContext
struct		ShapingContext	typst_layout::math::shaping::ShapingContext
struct		SharedFenceSizing	typst_library::math::ir::item::SharedFenceSizing
struct		ShiftSettings	typst_library::text::shift::ShiftSettings
struct		ShowCtx	typst_library::model::bibliography::ShowCtx
struct		ShowableSelector	typst_library::foundations::selector::ShowableSelector
struct		SingleChild	typst_layout::flow::collect::SingleChild
struct		SkewElem	typst_library::layout::transform::SkewElem
struct		SkewedFractionItem	typst_library::math::ir::item::SkewedFractionItem
struct		SmallBitSet	typst_utils::bitset::SmallBitSet
struct		SmallcapsElem	typst_library::text::smallcaps_::SmallcapsElem
struct		SmartQuoteDict	typst_library::text::smartquote::SmartQuoteDict
struct		SmartQuoteSet	typst_library::text::smartquote::SmartQuoteSet
struct		SmartQuoter	typst_library::text::smartquote::SmartQuoter
struct		SmartQuotes	typst_library::text::smartquote::SmartQuotes
struct		Snapshot	typst_library::foundations::plugin_::Snapshot
struct		SourceSize	typst_html::typed::SourceSize
struct		SpaceElem	typst_library::text::space::SpaceElem
struct		SpanMapper	typst_layout::inline::collect::SpanMapper
struct		SpanNumber	typst_syntax::span::SpanNumber
struct		SplitLocator	typst_library::introspection::locator::SplitLocator
struct		SpotColor	typst_library::visualize::color::SpotColor
struct		SpotColorant	typst_library::visualize::color::SpotColorant
struct		SquareElem	typst_library::visualize::shape::SquareElem
struct		StackEntry	typst_pdf::tags::tree::build::StackEntry
struct		StackLayouter	typst_layout::stack::StackLayouter
struct		StandardAxes	typst_library::text::font::variations::StandardAxes
struct		StateAtIntrospection	typst_library::introspection::state::StateAtIntrospection
struct		StateFinalIntrospection	typst_library::introspection::state::StateFinalIntrospection
struct		Static	typst_utils::Static
struct		StrWrapper	typst_library::foundations::bytes::StrWrapper
struct		Stretch	typst_library::math::ir::item::Stretch
struct		StretchElem	typst_library::math::attach::StretchElem
struct		StretchInfo	typst_library::math::ir::item::StretchInfo
struct		StringsType	typst_html::typed::StringsType
struct		StyledElem	typst_library::foundations::content::StyledElem
struct		StylisticSets	typst_library::text::StylisticSets
struct		SubElem	typst_library::text::shift::SubElem
struct		SubRange	typst_syntax::span::SubRange
struct		Subgroup	typst_library::model::bibliography::Subgroup
struct		SubgroupIndex	typst_library::model::bibliography::SubgroupIndex
struct		SuperElem	typst_library::text::shift::SuperElem
struct		SvgElem	typst_svg::write::SvgElem
struct		SvgFormatter	typst_svg::write::SvgFormatter
struct		SvgIdRef	typst_svg::write::SvgIdRef
struct		SvgImage	typst_library::visualize::image::svg::SvgImage
struct		SvgImageInner	typst_library::visualize::image::svg::SvgImageInner
struct		SvgOptions	typst_svg::SvgOptions
struct		SvgPathBuilder	typst_svg::path::SvgPathBuilder
struct		SvgTransform	typst_svg::write::SvgTransform
struct		SvgUrl	typst_svg::write::SvgUrl
struct		SymbolElem	typst_library::foundations::symbol::SymbolElem
struct		SymbolVariant	typst_library::foundations::symbol::SymbolVariant
struct		SyntaxDiagnostic	typst_syntax::node::SyntaxDiagnostic
struct		SynthesizedFieldData	typst_library::foundations::content::field::SynthesizedFieldData
struct		SystemDownloader	typst_kit::downloader::SystemDownloader
struct		SystemPackages	typst_kit::packages::SystemPackages
struct		TableCell	typst_library::model::table::TableCell
struct		TableCellData	typst_pdf::tags::context::table::TableCellData
struct		TableCellResult	typst_library::math::ir::process::TableCellResult
struct		TableCtx	typst_pdf::tags::context::table::TableCtx
struct		TableFooter	typst_library::model::table::TableFooter
struct		TableHLine	typst_library::model::table::TableHLine
struct		TableHeader	typst_library::model::table::TableHeader
struct		TableItem	typst_library::math::ir::item::TableItem
struct		TableVLine	typst_library::model::table::TableVLine
struct		Tag	typst_library::text::font::tag::Tag
struct		TagElem	typst_library::introspection::tag::TagElem
struct		TagFlags	typst_library::introspection::tag::TagFlags
struct		TagHandle	typst_pdf::tags::TagHandle
struct		TagStack	typst_pdf::tags::tree::build::TagStack
struct		TagStorage	typst_pdf::tags::groups::TagStorage
struct		Tags	typst_pdf::tags::context::Tags
struct		TargetElem	typst_library::foundations::target_::TargetElem
struct		Telephone	typst_library::model::link::Telephone
struct		Tempdir	typst_kit::packages::Tempdir
struct		TemplateInfo	typst_syntax::package::TemplateInfo
struct		TextAttrs	typst_pdf::tags::tree::text::TextAttrs
struct		TextDir	typst_library::text::TextDir
struct		TextElem	typst_library::text::TextElem
struct		TextItem	typst_library::math::ir::item::TextItem
struct		TextItem	typst_library::text::item::TextItem
struct		TextItemView	typst_library::text::item::TextItemView
struct		TextParams	typst_pdf::tags::tree::text::TextParams
struct		TextSize	typst_library::text::TextSize
struct		ThemedHighlighter	typst_library::text::raw::ThemedHighlighter
struct		ThreadData	typst_timing::ThreadData
struct		TilingInner	typst_library::visualize::tiling::TilingInner
struct		TilingRef	typst_svg::paint::TilingRef
struct		TilingSampler	typst_render::paint::TilingSampler
struct		Time	typst_kit::datetime::Time
struct		Timer	typst_kit::timer::Timer
struct		Timestamp	typst_pdf::metadata::Timestamp
struct		Timestamp	typst_timing::Timestamp
struct		TimingScope	typst_timing::TimingScope
struct		TitleElem	typst_library::model::title::TitleElem
struct		ToAbs	typst_library::foundations::calc::ToAbs
struct		ToArray	typst_library::foundations::array::ToArray
struct		ToBytes	typst_library::foundations::bytes::ToBytes
struct		ToDict	typst_library::foundations::dict::ToDict
struct		ToFloat	typst_library::foundations::float::ToFloat
struct		TodayOffset	typst_library::foundations::datetime::TodayOffset
struct		ToolInfo	typst_syntax::package::ToolInfo
struct		TrackSizings	typst_library::layout::grid::TrackSizings
struct		TrailingWhitespace	typst_html::convert::TrailingWhitespace
struct		Transform	typst_library::layout::transform::Transform
struct		TraversalState	typst_pdf::tags::tree::TraversalState
struct		TraversalStates	typst_pdf::tags::tree::TraversalStates
struct		Tree	typst_pdf::tags::tree::Tree
struct		TreeBuilder	typst_pdf::tags::tree::build::TreeBuilder
struct		Trim	typst_layout::inline::linebreak::Trim
struct		TrueFalseBool	typst_html::typed::TrueFalseBool
struct		Type	typst_library::foundations::ty::Type
struct		TypstVersion	typst_utils::version_::TypstVersion
struct		Unblockable	typst_html::convert::Unblockable
struct		UnbreakableRowGroup	typst_layout::grid::rowspans::UnbreakableRowGroup
struct		UnderbraceElem	typst_library::math::underover::UnderbraceElem
struct		UnderbracketElem	typst_library::math::underover::UnderbracketElem
struct		UnderparenElem	typst_library::math::underover::UnderparenElem
struct		UndershellElem	typst_library::math::underover::UndershellElem
struct		Unfinished	typst_pdf::tags::tree::Unfinished
struct		UnionType	typst_html::typed::UnionType
struct		UniversePackages	typst_kit::packages::UniversePackages
struct		Url	typst_library::model::link::Url
struct		VElem	typst_library::layout::spacing::VElem
struct		ValueVisitor	typst_library::foundations::value::ValueVisitor
struct		VecElem	typst_library::math::matrix::VecElem
struct		Verdict	typst_realize::Verdict
struct		VirtualPath	typst_syntax::path::VirtualPath
struct		Vm	typst_eval::vm::Vm
struct		Warned	typst_library::diag::Warned
struct		WarningWrapper	typst_syntax::node::WarningWrapper
struct		WatchCommand	typst_docs::args::WatchCommand
struct		Watcher	typst_kit::watcher::Watcher
struct		WebImage	typst_svg::image::WebImage
struct		Weight	typst_library::visualize::color::Weight
struct		WeightDelta	typst_library::text::WeightDelta
struct		WeightedColor	typst_library::visualize::color::WeightedColor
struct		Work	typst_html::link::Work
struct		Work	typst_layout::flow::Work
struct		Works	typst_library::model::bibliography::Works
struct		WorldFiles	typst_kit::diagnostics::WorldFiles
struct		WrappedPathBuilder	typst_render::text::WrappedPathBuilder
struct		Writer	typst_html::encode::Writer
struct		WritingScript	typst_library::text::lang::WritingScript
struct		YesNoBool	typst_html::typed::YesNoBool
struct		Zoom	typst_docs::example::Zoom
trait		AbsExt	typst_pdf::util::AbsExt
trait		AbsExt	typst_render::AbsExt
trait		Access	typst_eval::access::Access
trait		AlternativeFold	typst_library::foundations::styles::AlternativeFold
trait		AnchorGeneratorExt	typst_html::link::AnchorGeneratorExt
trait		ArtifactKindExt	typst_pdf::tags::util::ArtifactKindExt
trait		AsOutput	typst_library::foundations::target_::AsOutput
trait		At	typst_library::diag::At
trait		Blockable	typst_library::foundations::styles::Blockable
trait		Bounds	typst_library::foundations::value::Bounds
trait		Bounds	typst_library::introspection::convergence::Bounds
trait		Bytelike	typst_library::foundations::bytes::Bytelike
trait		Chainable	typst_library::foundations::styles::Chainable
trait		CollectCombinedResult	typst_library::diag::CollectCombinedResult
trait		Construct	typst_library::foundations::content::element::Construct
trait		Container	typst_library::foundations::cast::Container
trait		ContentExt	typst_html::mathml::ContentExt
trait		Count	typst_library::introspection::counter::Count
trait		CurveExt	typst_layout::shapes::CurveExt
trait		DiagnosticWorld	typst_kit::diagnostics::DiagnosticWorld
trait		Document	typst_library::model::document::Document
trait		Downloader	typst_kit::downloader::Downloader
trait		Eval	typst_eval::Eval
trait		ExitOnFailure	test_wrapper::ExitOnFailure
trait		ExpectInternal	typst_library::diag::ExpectInternal
trait		ExprExt	typst_eval::math::ExprExt
trait		ExternalField	typst_library::foundations::content::field::ExternalField
trait		Figurable	typst_library::model::figure::Figurable
trait		FileLoader	typst_kit::files::FileLoader
trait		FillRuleExt	typst_pdf::util::FillRuleExt
trait		FixAlignment	typst_library::layout::align::FixAlignment
trait		Fold	typst_library::foundations::styles::Fold
trait		FontSource	typst_kit::fonts::FontSource
trait		FrameModify	typst_layout::modifiers::FrameModify
trait		FrameModifyText	typst_layout::modifiers::FrameModifyText
trait		FromValue	typst_library::foundations::cast::FromValue
trait		Get	typst_utils::Get
trait		GridExt	typst_pdf::tags::context::grid::GridExt
trait		Hint	typst_library::diag::Hint
trait		HtmlSliceExt	typst_html::dom::HtmlSliceExt
trait		IdeWorld	typst_ide::IdeWorld
trait		IntoArgs	typst_library::foundations::args::IntoArgs
trait		IntoAttr	typst_html::typed::IntoAttr
trait		IntoResult	typst_library::foundations::cast::IntoResult
trait		IntoValue	typst_library::foundations::cast::IntoValue
trait		Introspect	typst_library::introspection::convergence::Introspect
trait		JumpFromDocument	typst_ide::jump::JumpFromDocument
trait		JumpFromDocument	typst_ide::jump::jump_from_document_sealed::JumpFromDocument
trait		JumpInDocument	typst_ide::jump::JumpInDocument
trait		JumpInDocument	typst_ide::jump::jump_in_document_sealed::JumpInDocument
trait		LibraryExt	typst::LibraryExt
trait		Limit	typst_library::model::par::Limit
trait		LineCapExt	typst_pdf::util::LineCapExt
trait		LineJoinExt	typst_pdf::util::LineJoinExt
trait		ListItemLike	typst_library::model::list::ListItemLike
trait		ListLike	typst_library::model::list::ListLike
trait		Load	typst_library::loading::Load
trait		LoadedWithin	typst_library::diag::LoadedWithin
trait		LocalName	typst_library::text::lang::LocalName
trait		Locatable	typst_library::introspection::location::Locatable
trait		MathFragmentsExt	typst_layout::math::run::MathFragmentsExt
trait		Mathy	typst_library::math::Mathy
trait		MaybeAlpha	typst_html::css::encode::MaybeAlpha
trait		MaybeReverseIter	typst_utils::MaybeReverseIter
trait		NativeElement	typst_library::foundations::content::element::NativeElement
