probe_id	fixture_id	mesh	side	t	boundary	verdict	value	boundary_delta	alpha_delta	serialized	witness
P018	regression-linear-oklab-coincident-tall-fill	4096	exact	0.292236328125	B06_CSS_SERIALIZATION	Measured-output-only	[0.007628676470588235,0.7148897058823529,0.5049325980392156,1.0]			#03b77f|;#00b584|;u=0.3515625	#03b77f|;#00b584|;u=0.3515625
P018	regression-linear-oklab-coincident-tall-fill	4096	exact	0.292236328125	B07_CSS_REPARSE	Measured-output-only	[0.007628676470588235,0.7148897058823529,0.5049325980392156,1.0]			#03b77f|;#00b584|;u=0.3515625	#RRGGBB/#RRGGBBAA output parser
P018	regression-linear-oklab-coincident-tall-fill	4096	plus	0.292236428125	B01_VANILLA_SAMPLE	Measured	"[""68.77%"",""-0.14120429754257202"",""0.04131856933236122"",""100%""]"				public components().map(repr)
P018	regression-linear-oklab-coincident-tall-fill	4096	plus	0.292236428125	B02_CRYSTALLINE_SAMPLE	Measured	"[""68.77%"",""-0.14120429754257202"",""0.04131856933236122"",""100%""]"	0			public components().map(repr)
P018	regression-linear-oklab-coincident-tall-fill	4096	plus	0.292236428125	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P018	regression-linear-oklab-coincident-tall-fill	4096	plus	0.292236428125	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P018	regression-linear-oklab-coincident-tall-fill	4096	plus	0.292236428125	B05_U8_QUANTIZATION	Measured-output-only	[0.0076286388235294105,0.7148896807843137,0.5049326607843138,1.0]			#03b77f|;#00b584|;u=0.35156570000000009	interpolation of emitted quantized endpoints
P018	regression-linear-oklab-coincident-tall-fill	4096	plus	0.292236428125	B06_CSS_SERIALIZATION	Measured-output-only	[0.0076286388235294105,0.7148896807843137,0.5049326607843138,1.0]			#03b77f|;#00b584|;u=0.35156570000000009	#03b77f|;#00b584|;u=0.35156570000000009
P018	regression-linear-oklab-coincident-tall-fill	4096	plus	0.292236428125	B07_CSS_REPARSE	Measured-output-only	[0.0076286388235294105,0.7148896807843137,0.5049326607843138,1.0]			#03b77f|;#00b584|;u=0.35156570000000009	#RRGGBB/#RRGGBBAA output parser
P019	regression-linear-oklab-two-wide-stroke	2048	minus	0.99169911875000005	B01_VANILLA_SAMPLE	Measured	"[""56.3%"",""-0.047657594084739685"",""-0.16785182058811188"",""100%""]"				public components().map(repr)
P019	regression-linear-oklab-two-wide-stroke	2048	minus	0.99169911875000005	B02_CRYSTALLINE_SAMPLE	Measured	"[""56.3%"",""-0.047657594084739685"",""-0.16785182058811188"",""100%""]"	0			public components().map(repr)
P019	regression-linear-oklab-two-wide-stroke	2048	minus	0.99169911875000005	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P019	regression-linear-oklab-two-wide-stroke	2048	minus	0.99169911875000005	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P019	regression-linear-oklab-two-wide-stroke	2048	minus	0.99169911875000005	B05_U8_QUANTIZATION	Measured-output-only	[0.045833885490195785,0.4549019607843137,0.8468136752941177,1.0]			#1674d7|;#0074d9|;u=0.46874360000000337	interpolation of emitted quantized endpoints
P019	regression-linear-oklab-two-wide-stroke	2048	minus	0.99169911875000005	B06_CSS_SERIALIZATION	Measured-output-only	[0.045833885490195785,0.4549019607843137,0.8468136752941177,1.0]			#1674d7|;#0074d9|;u=0.46874360000000337	#1674d7|;#0074d9|;u=0.46874360000000337
P019	regression-linear-oklab-two-wide-stroke	2048	minus	0.99169911875000005	B07_CSS_REPARSE	Measured-output-only	[0.045833885490195785,0.4549019607843137,0.8468136752941177,1.0]			#1674d7|;#0074d9|;u=0.46874360000000337	#RRGGBB/#RRGGBBAA output parser
P019	regression-linear-oklab-two-wide-stroke	2048	exact	0.99169921875	B01_VANILLA_SAMPLE	Measured	"[""56.3%"",""-0.047657620161771774"",""-0.16785185039043427"",""100%""]"				public components().map(repr)
P019	regression-linear-oklab-two-wide-stroke	2048	exact	0.99169921875	B02_CRYSTALLINE_SAMPLE	Measured	"[""56.3%"",""-0.047657620161771774"",""-0.16785185039043427"",""100%""]"	0			public components().map(repr)
P019	regression-linear-oklab-two-wide-stroke	2048	exact	0.99169921875	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P019	regression-linear-oklab-two-wide-stroke	2048	exact	0.99169921875	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P019	regression-linear-oklab-two-wide-stroke	2048	exact	0.99169921875	B05_U8_QUANTIZATION	Measured-output-only	[0.04583333333333333,0.4549019607843137,0.8468137254901961,1.0]			#1674d7|;#0074d9|;u=0.46875	interpolation of emitted quantized endpoints
P019	regression-linear-oklab-two-wide-stroke	2048	exact	0.99169921875	B06_CSS_SERIALIZATION	Measured-output-only	[0.04583333333333333,0.4549019607843137,0.8468137254901961,1.0]			#1674d7|;#0074d9|;u=0.46875	#1674d7|;#0074d9|;u=0.46875
P019	regression-linear-oklab-two-wide-stroke	2048	exact	0.99169921875	B07_CSS_REPARSE	Measured-output-only	[0.04583333333333333,0.4549019607843137,0.8468137254901961,1.0]			#1674d7|;#0074d9|;u=0.46875	#RRGGBB/#RRGGBBAA output parser
P019	regression-linear-oklab-two-wide-stroke	2048	plus	0.99169931874999995	B01_VANILLA_SAMPLE	Measured	"[""56.3%"",""-0.047657646238803864"",""-0.16785188019275665"",""100%""]"				public components().map(repr)
P019	regression-linear-oklab-two-wide-stroke	2048	plus	0.99169931874999995	B02_CRYSTALLINE_SAMPLE	Measured	"[""56.3%"",""-0.047657646238803864"",""-0.16785188019275665"",""100%""]"	0			public components().map(repr)
P019	regression-linear-oklab-two-wide-stroke	2048	plus	0.99169931874999995	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P019	regression-linear-oklab-two-wide-stroke	2048	plus	0.99169931874999995	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P019	regression-linear-oklab-two-wide-stroke	2048	plus	0.99169931874999995	B05_U8_QUANTIZATION	Measured-output-only	[0.045832781176470876,0.4549019607843137,0.8468137756862745,1.0]			#1674d7|;#0074d9|;u=0.46875639999999663	interpolation of emitted quantized endpoints
P019	regression-linear-oklab-two-wide-stroke	2048	plus	0.99169931874999995	B06_CSS_SERIALIZATION	Measured-output-only	[0.045832781176470876,0.4549019607843137,0.8468137756862745,1.0]			#1674d7|;#0074d9|;u=0.46875639999999663	#1674d7|;#0074d9|;u=0.46875639999999663
P019	regression-linear-oklab-two-wide-stroke	2048	plus	0.99169931874999995	B07_CSS_REPARSE	Measured-output-only	[0.045832781176470876,0.4549019607843137,0.8468137756862745,1.0]			#1674d7|;#0074d9|;u=0.46875639999999663	#RRGGBB/#RRGGBBAA output parser
P020	regression-linear-oklab-two-wide-stroke	4096	minus	0.99169911875000005	B01_VANILLA_SAMPLE	Measured	"[""56.3%"",""-0.047657594084739685"",""-0.16785182058811188"",""100%""]"				public components().map(repr)
P020	regression-linear-oklab-two-wide-stroke	4096	minus	0.99169911875000005	B02_CRYSTALLINE_SAMPLE	Measured	"[""56.3%"",""-0.047657594084739685"",""-0.16785182058811188"",""100%""]"	0			public components().map(repr)
P020	regression-linear-oklab-two-wide-stroke	4096	minus	0.99169911875000005	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P020	regression-linear-oklab-two-wide-stroke	4096	minus	0.99169911875000005	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P020	regression-linear-oklab-two-wide-stroke	4096	minus	0.99169911875000005	B05_U8_QUANTIZATION	Measured-output-only	[0.045833885490195785,0.4549019607843137,0.8468136752941177,1.0]			#1674d7|;#0074d9|;u=0.46874360000000337	interpolation of emitted quantized endpoints
P020	regression-linear-oklab-two-wide-stroke	4096	minus	0.99169911875000005	B06_CSS_SERIALIZATION	Measured-output-only	[0.045833885490195785,0.4549019607843137,0.8468136752941177,1.0]			#1674d7|;#0074d9|;u=0.46874360000000337	#1674d7|;#0074d9|;u=0.46874360000000337
P020	regression-linear-oklab-two-wide-stroke	4096	minus	0.99169911875000005	B07_CSS_REPARSE	Measured-output-only	[0.045833885490195785,0.4549019607843137,0.8468136752941177,1.0]			#1674d7|;#0074d9|;u=0.46874360000000337	#RRGGBB/#RRGGBBAA output parser
P020	regression-linear-oklab-two-wide-stroke	4096	exact	0.99169921875	B01_VANILLA_SAMPLE	Measured	"[""56.3%"",""-0.047657620161771774"",""-0.16785185039043427"",""100%""]"				public components().map(repr)
P020	regression-linear-oklab-two-wide-stroke	4096	exact	0.99169921875	B02_CRYSTALLINE_SAMPLE	Measured	"[""56.3%"",""-0.047657620161771774"",""-0.16785185039043427"",""100%""]"	0			public components().map(repr)
P020	regression-linear-oklab-two-wide-stroke	4096	exact	0.99169921875	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P020	regression-linear-oklab-two-wide-stroke	4096	exact	0.99169921875	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P020	regression-linear-oklab-two-wide-stroke	4096	exact	0.99169921875	B05_U8_QUANTIZATION	Measured-output-only	[0.04583333333333333,0.4549019607843137,0.8468137254901961,1.0]			#1674d7|;#0074d9|;u=0.46875	interpolation of emitted quantized endpoints
P020	regression-linear-oklab-two-wide-stroke	4096	exact	0.99169921875	B06_CSS_SERIALIZATION	Measured-output-only	[0.04583333333333333,0.4549019607843137,0.8468137254901961,1.0]			#1674d7|;#0074d9|;u=0.46875	#1674d7|;#0074d9|;u=0.46875
P020	regression-linear-oklab-two-wide-stroke	4096	exact	0.99169921875	B07_CSS_REPARSE	Measured-output-only	[0.04583333333333333,0.4549019607843137,0.8468137254901961,1.0]			#1674d7|;#0074d9|;u=0.46875	#RRGGBB/#RRGGBBAA output parser
P020	regression-linear-oklab-two-wide-stroke	4096	plus	0.99169931874999995	B01_VANILLA_SAMPLE	Measured	"[""56.3%"",""-0.047657646238803864"",""-0.16785188019275665"",""100%""]"				public components().map(repr)
P020	regression-linear-oklab-two-wide-stroke	4096	plus	0.99169931874999995	B02_CRYSTALLINE_SAMPLE	Measured	"[""56.3%"",""-0.047657646238803864"",""-0.16785188019275665"",""100%""]"	0			public components().map(repr)
P020	regression-linear-oklab-two-wide-stroke	4096	plus	0.99169931874999995	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P020	regression-linear-oklab-two-wide-stroke	4096	plus	0.99169931874999995	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P020	regression-linear-oklab-two-wide-stroke	4096	plus	0.99169931874999995	B05_U8_QUANTIZATION	Measured-output-only	[0.045832781176470876,0.4549019607843137,0.8468137756862745,1.0]			#1674d7|;#0074d9|;u=0.46875639999999663	interpolation of emitted quantized endpoints
P020	regression-linear-oklab-two-wide-stroke	4096	plus	0.99169931874999995	B06_CSS_SERIALIZATION	Measured-output-only	[0.045832781176470876,0.4549019607843137,0.8468137756862745,1.0]			#1674d7|;#0074d9|;u=0.46875639999999663	#1674d7|;#0074d9|;u=0.46875639999999663
P020	regression-linear-oklab-two-wide-stroke	4096	plus	0.99169931874999995	B07_CSS_REPARSE	Measured-output-only	[0.045832781176470876,0.4549019607843137,0.8468137756862745,1.0]			#1674d7|;#0074d9|;u=0.46875639999999663	#RRGGBB/#RRGGBBAA output parser
P021	regression-radial-hsv-alpha-first-square-fill	2048	minus	0.00097646250000000005	B01_VANILLA_SAMPLE	Measured	"[""3.61deg"",""78.82%"",""99.95%"",""40.16%""]"				public components().map(repr)
P021	regression-radial-hsv-alpha-first-square-fill	2048	minus	0.00097646250000000005	B02_CRYSTALLINE_SAMPLE	Measured	"[""3.61deg"",""78.82%"",""99.95%"",""40.16%""]"	0			public components().map(repr)
P021	regression-radial-hsv-alpha-first-square-fill	2048	minus	0.00097646250000000005	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P021	regression-radial-hsv-alpha-first-square-fill	2048	minus	0.00097646250000000005	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P021	regression-radial-hsv-alpha-first-square-fill	2048	minus	0.00097646250000000005	B05_U8_QUANTIZATION	Measured-output-only	[0.9995032305353833,0.25895891141201716,0.21168191097158345,0.40157310330627566]			#ff4136|0.4;#f97235|0.474509804;u=0.021112702246211847	interpolation of emitted quantized endpoints
P021	regression-radial-hsv-alpha-first-square-fill	2048	minus	0.00097646250000000005	B06_CSS_SERIALIZATION	Measured-output-only	[0.9995032305353833,0.25895891141201716,0.21168191097158345,0.40157310330627566]			#ff4136|0.4;#f97235|0.474509804;u=0.021112702246211847	#ff4136|0.4;#f97235|0.474509804;u=0.021112702246211847
P021	regression-radial-hsv-alpha-first-square-fill	2048	minus	0.00097646250000000005	B07_CSS_REPARSE	Measured-output-only	[0.9995032305353833,0.25895891141201716,0.21168191097158345,0.40157310330627566]			#ff4136|0.4;#f97235|0.474509804;u=0.021112702246211847	#RRGGBB/#RRGGBBAA output parser
P021	regression-radial-hsv-alpha-first-square-fill	2048	exact	0.0009765625	B01_VANILLA_SAMPLE	Measured	"[""3.61deg"",""78.82%"",""99.95%"",""40.16%""]"				public components().map(repr)
P021	regression-radial-hsv-alpha-first-square-fill	2048	exact	0.0009765625	B02_CRYSTALLINE_SAMPLE	Measured	"[""3.61deg"",""78.82%"",""99.95%"",""40.16%""]"	0			public components().map(repr)
P021	regression-radial-hsv-alpha-first-square-fill	2048	exact	0.0009765625	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P021	regression-radial-hsv-alpha-first-square-fill	2048	exact	0.0009765625	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P021	regression-radial-hsv-alpha-first-square-fill	2048	exact	0.0009765625	B05_U8_QUANTIZATION	Measured-output-only	[0.9995031796609806,0.258959326886306,0.21168190249251637,0.40157326440855107]			#ff4136|0.4;#f97235|0.474509804;u=0.021114864408327258	interpolation of emitted quantized endpoints
P021	regression-radial-hsv-alpha-first-square-fill	2048	exact	0.0009765625	B06_CSS_SERIALIZATION	Measured-output-only	[0.9995031796609806,0.258959326886306,0.21168190249251637,0.40157326440855107]			#ff4136|0.4;#f97235|0.474509804;u=0.021114864408327258	#ff4136|0.4;#f97235|0.474509804;u=0.021114864408327258
P021	regression-radial-hsv-alpha-first-square-fill	2048	exact	0.0009765625	B07_CSS_REPARSE	Measured-output-only	[0.9995031796609806,0.258959326886306,0.21168190249251637,0.40157326440855107]			#ff4136|0.4;#f97235|0.474509804;u=0.021114864408327258	#RRGGBB/#RRGGBBAA output parser
P021	regression-radial-hsv-alpha-first-square-fill	2048	plus	0.00097666250000000006	B01_VANILLA_SAMPLE	Measured	"[""3.61deg"",""78.82%"",""99.95%"",""40.16%""]"				public components().map(repr)
P021	regression-radial-hsv-alpha-first-square-fill	2048	plus	0.00097666250000000006	B02_CRYSTALLINE_SAMPLE	Measured	"[""3.61deg"",""78.82%"",""99.95%"",""40.16%""]"	0			public components().map(repr)
P021	regression-radial-hsv-alpha-first-square-fill	2048	plus	0.00097666250000000006	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P021	regression-radial-hsv-alpha-first-square-fill	2048	plus	0.00097666250000000006	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P021	regression-radial-hsv-alpha-first-square-fill	2048	plus	0.00097666250000000006	B05_U8_QUANTIZATION	Measured-output-only	[0.9995031287865778,0.2589597423605949,0.21168189401344922,0.4015734255108265]			#ff4136|0.4;#f97235|0.474509804;u=0.021117026570442669	interpolation of emitted quantized endpoints
P021	regression-radial-hsv-alpha-first-square-fill	2048	plus	0.00097666250000000006	B06_CSS_SERIALIZATION	Measured-output-only	[0.9995031287865778,0.2589597423605949,0.21168189401344922,0.4015734255108265]			#ff4136|0.4;#f97235|0.474509804;u=0.021117026570442669	#ff4136|0.4;#f97235|0.474509804;u=0.021117026570442669
P021	regression-radial-hsv-alpha-first-square-fill	2048	plus	0.00097666250000000006	B07_CSS_REPARSE	Measured-output-only	[0.9995031287865778,0.2589597423605949,0.21168189401344922,0.4015734255108265]			#ff4136|0.4;#f97235|0.474509804;u=0.021117026570442669	#RRGGBB/#RRGGBBAA output parser
P022	regression-radial-hsv-alpha-first-square-fill	4096	minus	0.000244040625	B01_VANILLA_SAMPLE	Measured	"[""3.37deg"",""78.82%"",""99.99%"",""40.04%""]"				public components().map(repr)
P022	regression-radial-hsv-alpha-first-square-fill	4096	minus	0.000244040625	B02_CRYSTALLINE_SAMPLE	Measured	"[""3.37deg"",""78.82%"",""99.99%"",""40.04%""]"	0			public components().map(repr)
P022	regression-radial-hsv-alpha-first-square-fill	4096	minus	0.000244040625	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P022	regression-radial-hsv-alpha-first-square-fill	4096	minus	0.000244040625	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P022	regression-radial-hsv-alpha-first-square-fill	4096	minus	0.000244040625	B05_U8_QUANTIZATION	Measured-output-only	[0.9998758457896478,0.2559158868355229,0.21174401351396094,0.40039315499986233]			#ff4136|0.4;#f97235|0.474509804;u=0.0052765539399664014	interpolation of emitted quantized endpoints
P022	regression-radial-hsv-alpha-first-square-fill	4096	minus	0.000244040625	B06_CSS_SERIALIZATION	Measured-output-only	[0.9998758457896478,0.2559158868355229,0.21174401351396094,0.40039315499986233]			#ff4136|0.4;#f97235|0.474509804;u=0.0052765539399664014	#ff4136|0.4;#f97235|0.474509804;u=0.0052765539399664014
P022	regression-radial-hsv-alpha-first-square-fill	4096	minus	0.000244040625	B07_CSS_REPARSE	Measured-output-only	[0.9998758457896478,0.2559158868355229,0.21174401351396094,0.40039315499986233]			#ff4136|0.4;#f97235|0.474509804;u=0.0052765539399664014	#RRGGBB/#RRGGBBAA output parser
P022	regression-radial-hsv-alpha-first-square-fill	4096	exact	0.000244140625	B01_VANILLA_SAMPLE	Measured	"[""3.37deg"",""78.82%"",""99.99%"",""40.04%""]"				public components().map(repr)
P022	regression-radial-hsv-alpha-first-square-fill	4096	exact	0.000244140625	B02_CRYSTALLINE_SAMPLE	Measured	"[""3.37deg"",""78.82%"",""99.99%"",""40.04%""]"	0			public components().map(repr)
P022	regression-radial-hsv-alpha-first-square-fill	4096	exact	0.000244140625	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P022	regression-radial-hsv-alpha-first-square-fill	4096	exact	0.000244140625	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P022	regression-radial-hsv-alpha-first-square-fill	4096	exact	0.000244140625	B05_U8_QUANTIZATION	Measured-output-only	[0.9998757949152451,0.25591630230981177,0.2117440050348938,0.40039331610213774]			#ff4136|0.4;#f97235|0.474509804;u=0.0052787161020818145	interpolation of emitted quantized endpoints
P022	regression-radial-hsv-alpha-first-square-fill	4096	exact	0.000244140625	B06_CSS_SERIALIZATION	Measured-output-only	[0.9998757949152451,0.25591630230981177,0.2117440050348938,0.40039331610213774]			#ff4136|0.4;#f97235|0.474509804;u=0.0052787161020818145	#ff4136|0.4;#f97235|0.474509804;u=0.0052787161020818145
P022	regression-radial-hsv-alpha-first-square-fill	4096	exact	0.000244140625	B07_CSS_REPARSE	Measured-output-only	[0.9998757949152451,0.25591630230981177,0.2117440050348938,0.40039331610213774]			#ff4136|0.4;#f97235|0.474509804;u=0.0052787161020818145	#RRGGBB/#RRGGBBAA output parser
P022	regression-radial-hsv-alpha-first-square-fill	4096	plus	0.000244240625	B01_VANILLA_SAMPLE	Measured	"[""3.37deg"",""78.82%"",""99.99%"",""40.04%""]"				public components().map(repr)
P022	regression-radial-hsv-alpha-first-square-fill	4096	plus	0.000244240625	B02_CRYSTALLINE_SAMPLE	Measured	"[""3.37deg"",""78.82%"",""99.99%"",""40.04%""]"	0			public components().map(repr)
P022	regression-radial-hsv-alpha-first-square-fill	4096	plus	0.000244240625	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P022	regression-radial-hsv-alpha-first-square-fill	4096	plus	0.000244240625	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P022	regression-radial-hsv-alpha-first-square-fill	4096	plus	0.000244240625	B05_U8_QUANTIZATION	Measured-output-only	[0.9998757440408425,0.25591671778410063,0.21174399655582668,0.4003934772044132]			#ff4136|0.4;#f97235|0.474509804;u=0.0052808782641972267	interpolation of emitted quantized endpoints
P022	regression-radial-hsv-alpha-first-square-fill	4096	plus	0.000244240625	B06_CSS_SERIALIZATION	Measured-output-only	[0.9998757440408425,0.25591671778410063,0.21174399655582668,0.4003934772044132]			#ff4136|0.4;#f97235|0.474509804;u=0.0052808782641972267	#ff4136|0.4;#f97235|0.474509804;u=0.0052808782641972267
P022	regression-radial-hsv-alpha-first-square-fill	4096	plus	0.000244240625	B07_CSS_REPARSE	Measured-output-only	[0.9998757440408425,0.25591671778410063,0.21174399655582668,0.4003934772044132]			#ff4136|0.4;#f97235|0.474509804;u=0.0052808782641972267	#RRGGBB/#RRGGBBAA output parser
P023	regression-radial-hsv-alpha-last-tall-fill	2048	minus	0.99804677500000005	B01_VANILLA_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"				public components().map(repr)
P023	regression-radial-hsv-alpha-last-tall-fill	2048	minus	0.99804677500000005	B02_CRYSTALLINE_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"	0			public components().map(repr)
P023	regression-radial-hsv-alpha-last-tall-fill	2048	minus	0.99804677500000005	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P023	regression-radial-hsv-alpha-last-tall-fill	2048	minus	0.99804677500000005	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P023	regression-radial-hsv-alpha-last-tall-fill	2048	minus	0.99804677500000005	B05_U8_QUANTIZATION	Measured-output-only	[0.0005835965349049503,0.45850080608289423,0.8507858599785612,0.401848055695811]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519714726653961	interpolation of emitted quantized endpoints
P023	regression-radial-hsv-alpha-last-tall-fill	2048	minus	0.99804677500000005	B06_CSS_SERIALIZATION	Measured-output-only	[0.0005835965349049503,0.45850080608289423,0.8507858599785612,0.401848055695811]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519714726653961	#0699d7|0.474509804;#0074d9|0.4;u=0.97519714726653961
P023	regression-radial-hsv-alpha-last-tall-fill	2048	minus	0.99804677500000005	B07_CSS_REPARSE	Measured-output-only	[0.0005835965349049503,0.45850080608289423,0.8507858599785612,0.401848055695811]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519714726653961	#RRGGBB/#RRGGBBAA output parser
P023	regression-radial-hsv-alpha-last-tall-fill	2048	exact	0.998046875	B01_VANILLA_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"				public components().map(repr)
P023	regression-radial-hsv-alpha-last-tall-fill	2048	exact	0.998046875	B02_CRYSTALLINE_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"	0			public components().map(repr)
P023	regression-radial-hsv-alpha-last-tall-fill	2048	exact	0.998046875	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P023	regression-radial-hsv-alpha-last-tall-fill	2048	exact	0.998046875	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P023	regression-radial-hsv-alpha-last-tall-fill	2048	exact	0.998046875	B05_U8_QUANTIZATION	Measured-output-only	[0.0005835666562921638,0.45850062183144874,0.8507858699380987,0.40184796108020376]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519841710758304	interpolation of emitted quantized endpoints
P023	regression-radial-hsv-alpha-last-tall-fill	2048	exact	0.998046875	B06_CSS_SERIALIZATION	Measured-output-only	[0.0005835666562921638,0.45850062183144874,0.8507858699380987,0.40184796108020376]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519841710758304	#0699d7|0.474509804;#0074d9|0.4;u=0.97519841710758304
P023	regression-radial-hsv-alpha-last-tall-fill	2048	exact	0.998046875	B07_CSS_REPARSE	Measured-output-only	[0.0005835666562921638,0.45850062183144874,0.8507858699380987,0.40184796108020376]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519841710758304	#RRGGBB/#RRGGBBAA output parser
P023	regression-radial-hsv-alpha-last-tall-fill	2048	plus	0.99804697499999995	B01_VANILLA_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"				public components().map(repr)
P023	regression-radial-hsv-alpha-last-tall-fill	2048	plus	0.99804697499999995	B02_CRYSTALLINE_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"	0			public components().map(repr)
P023	regression-radial-hsv-alpha-last-tall-fill	2048	plus	0.99804697499999995	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P023	regression-radial-hsv-alpha-last-tall-fill	2048	plus	0.99804697499999995	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P023	regression-radial-hsv-alpha-last-tall-fill	2048	plus	0.99804697499999995	B05_U8_QUANTIZATION	Measured-output-only	[0.0005835367776793773,0.4585004375800032,0.8507858798976362,0.4018478664645965]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519968694862647	interpolation of emitted quantized endpoints
P023	regression-radial-hsv-alpha-last-tall-fill	2048	plus	0.99804697499999995	B06_CSS_SERIALIZATION	Measured-output-only	[0.0005835367776793773,0.4585004375800032,0.8507858798976362,0.4018478664645965]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519968694862647	#0699d7|0.474509804;#0074d9|0.4;u=0.97519968694862647
P023	regression-radial-hsv-alpha-last-tall-fill	2048	plus	0.99804697499999995	B07_CSS_REPARSE	Measured-output-only	[0.0005835367776793773,0.4585004375800032,0.8507858798976362,0.4018478664645965]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519968694862647	#RRGGBB/#RRGGBBAA output parser
P024	regression-radial-hsv-alpha-last-tall-fill	4096	minus	0.99804677500000005	B01_VANILLA_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"				public components().map(repr)
P024	regression-radial-hsv-alpha-last-tall-fill	4096	minus	0.99804677500000005	B02_CRYSTALLINE_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"	0			public components().map(repr)
P024	regression-radial-hsv-alpha-last-tall-fill	4096	minus	0.99804677500000005	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P024	regression-radial-hsv-alpha-last-tall-fill	4096	minus	0.99804677500000005	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P024	regression-radial-hsv-alpha-last-tall-fill	4096	minus	0.99804677500000005	B05_U8_QUANTIZATION	Measured-output-only	[0.0005835965349049503,0.45850080608289423,0.8507858599785612,0.401848055695811]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519714726653961	interpolation of emitted quantized endpoints
P024	regression-radial-hsv-alpha-last-tall-fill	4096	minus	0.99804677500000005	B06_CSS_SERIALIZATION	Measured-output-only	[0.0005835965349049503,0.45850080608289423,0.8507858599785612,0.401848055695811]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519714726653961	#0699d7|0.474509804;#0074d9|0.4;u=0.97519714726653961
