probe_id	path	profile	previous_runtime_class	current_runtime_class	transition	fixture_comparable	universe	measurement_ref	previous_measurement_ref
p1322-path-sym.subset.tilde	sym.subset.tilde	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.subset.tilde	
p1322-path-sym.subset.times	sym.subset.times	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.subset.times	
p1322-path-sym.subset.times	sym.subset.times	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.subset.times	
p1322-path-sym.subset.times	sym.subset.times	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.subset.times	
p1322-path-sym.subset.times	sym.subset.times	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.subset.times	
p1322-path-sym.succ.approx	sym.succ.approx	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.approx	
p1322-path-sym.succ.approx	sym.succ.approx	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.approx	
p1322-path-sym.succ.approx	sym.succ.approx	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.approx	
p1322-path-sym.succ.approx	sym.succ.approx	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.approx	
p1322-path-sym.succ.curly.eq	sym.succ.curly.eq	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.curly.eq	
p1322-path-sym.succ.curly.eq	sym.succ.curly.eq	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.curly.eq	
p1322-path-sym.succ.curly.eq	sym.succ.curly.eq	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.curly.eq	
p1322-path-sym.succ.curly.eq	sym.succ.curly.eq	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.curly.eq	
p1322-path-sym.succ.curly.eq.not	sym.succ.curly.eq.not	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.curly.eq.not	
p1322-path-sym.succ.curly.eq.not	sym.succ.curly.eq.not	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.curly.eq.not	
p1322-path-sym.succ.curly.eq.not	sym.succ.curly.eq.not	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.curly.eq.not	
p1322-path-sym.succ.curly.eq.not	sym.succ.curly.eq.not	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.curly.eq.not	
p1322-path-sym.succ.double	sym.succ.double	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.double	
p1322-path-sym.succ.double	sym.succ.double	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.double	
p1322-path-sym.succ.double	sym.succ.double	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.double	
p1322-path-sym.succ.double	sym.succ.double	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.double	
p1322-path-sym.succ.eq	sym.succ.eq	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.eq	
p1322-path-sym.succ.eq	sym.succ.eq	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.eq	
p1322-path-sym.succ.eq	sym.succ.eq	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.eq	
p1322-path-sym.succ.eq	sym.succ.eq	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.eq	
p1322-path-sym.succ.equiv	sym.succ.equiv	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.equiv	
p1322-path-sym.succ.equiv	sym.succ.equiv	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.equiv	
p1322-path-sym.succ.equiv	sym.succ.equiv	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.equiv	
p1322-path-sym.succ.equiv	sym.succ.equiv	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.equiv	
p1322-path-sym.succ.napprox	sym.succ.napprox	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.napprox	
p1322-path-sym.succ.napprox	sym.succ.napprox	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.napprox	
p1322-path-sym.succ.napprox	sym.succ.napprox	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.napprox	
p1322-path-sym.succ.napprox	sym.succ.napprox	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.napprox	
p1322-path-sym.succ.neq	sym.succ.neq	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.neq	
p1322-path-sym.succ.neq	sym.succ.neq	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.neq	
p1322-path-sym.succ.neq	sym.succ.neq	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.neq	
p1322-path-sym.succ.neq	sym.succ.neq	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.neq	
p1322-path-sym.succ.nequiv	sym.succ.nequiv	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.nequiv	
p1322-path-sym.succ.nequiv	sym.succ.nequiv	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.nequiv	
p1322-path-sym.succ.nequiv	sym.succ.nequiv	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.nequiv	
p1322-path-sym.succ.nequiv	sym.succ.nequiv	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.nequiv	
p1322-path-sym.succ.not	sym.succ.not	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.not	
p1322-path-sym.succ.not	sym.succ.not	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.not	
p1322-path-sym.succ.not	sym.succ.not	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.not	
p1322-path-sym.succ.not	sym.succ.not	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.not	
p1322-path-sym.succ.ntilde	sym.succ.ntilde	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.ntilde	
p1322-path-sym.succ.ntilde	sym.succ.ntilde	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.ntilde	
p1322-path-sym.succ.ntilde	sym.succ.ntilde	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.ntilde	
p1322-path-sym.succ.ntilde	sym.succ.ntilde	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.ntilde	
p1322-path-sym.succ.tilde	sym.succ.tilde	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.tilde	
p1322-path-sym.succ.tilde	sym.succ.tilde	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.tilde	
p1322-path-sym.succ.tilde	sym.succ.tilde	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.tilde	
p1322-path-sym.succ.tilde	sym.succ.tilde	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.succ.tilde	
p1322-path-sym.suit.club.filled	sym.suit.club.filled	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.club.filled	
p1322-path-sym.suit.club.filled	sym.suit.club.filled	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.club.filled	
p1322-path-sym.suit.club.filled	sym.suit.club.filled	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.club.filled	
p1322-path-sym.suit.club.filled	sym.suit.club.filled	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.club.filled	
p1322-path-sym.suit.club.stroked	sym.suit.club.stroked	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.club.stroked	
p1322-path-sym.suit.club.stroked	sym.suit.club.stroked	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.club.stroked	
p1322-path-sym.suit.club.stroked	sym.suit.club.stroked	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.club.stroked	
p1322-path-sym.suit.club.stroked	sym.suit.club.stroked	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.club.stroked	
p1322-path-sym.suit.diamond.filled	sym.suit.diamond.filled	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.diamond.filled	
p1322-path-sym.suit.diamond.filled	sym.suit.diamond.filled	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.diamond.filled	
p1322-path-sym.suit.diamond.filled	sym.suit.diamond.filled	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.diamond.filled	
p1322-path-sym.suit.diamond.filled	sym.suit.diamond.filled	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.diamond.filled	
p1322-path-sym.suit.diamond.stroked	sym.suit.diamond.stroked	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.diamond.stroked	
p1322-path-sym.suit.diamond.stroked	sym.suit.diamond.stroked	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.diamond.stroked	
p1322-path-sym.suit.diamond.stroked	sym.suit.diamond.stroked	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.diamond.stroked	
p1322-path-sym.suit.diamond.stroked	sym.suit.diamond.stroked	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.diamond.stroked	
p1322-path-sym.suit.heart.filled	sym.suit.heart.filled	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.heart.filled	
p1322-path-sym.suit.heart.filled	sym.suit.heart.filled	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.heart.filled	
p1322-path-sym.suit.heart.filled	sym.suit.heart.filled	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.heart.filled	
p1322-path-sym.suit.heart.filled	sym.suit.heart.filled	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.heart.filled	
p1322-path-sym.suit.heart.stroked	sym.suit.heart.stroked	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.heart.stroked	
p1322-path-sym.suit.heart.stroked	sym.suit.heart.stroked	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.heart.stroked	
p1322-path-sym.suit.heart.stroked	sym.suit.heart.stroked	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.heart.stroked	
p1322-path-sym.suit.heart.stroked	sym.suit.heart.stroked	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.heart.stroked	
p1322-path-sym.suit.spade.filled	sym.suit.spade.filled	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.spade.filled	
p1322-path-sym.suit.spade.filled	sym.suit.spade.filled	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.spade.filled	
p1322-path-sym.suit.spade.filled	sym.suit.spade.filled	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.spade.filled	
p1322-path-sym.suit.spade.filled	sym.suit.spade.filled	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.spade.filled	
p1322-path-sym.suit.spade.stroked	sym.suit.spade.stroked	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.spade.stroked	
p1322-path-sym.suit.spade.stroked	sym.suit.spade.stroked	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.spade.stroked	
p1322-path-sym.suit.spade.stroked	sym.suit.spade.stroked	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.spade.stroked	
p1322-path-sym.suit.spade.stroked	sym.suit.spade.stroked	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.suit.spade.stroked	
p1322-path-sym.sum.integral	sym.sum.integral	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.sum.integral	
p1322-path-sym.sum.integral	sym.sum.integral	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.sum.integral	
p1322-path-sym.sum.integral	sym.sum.integral	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.sum.integral	
p1322-path-sym.sum.integral	sym.sum.integral	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.sum.integral	
p1322-path-sym.supset.approx	sym.supset.approx	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.approx	
p1322-path-sym.supset.approx	sym.supset.approx	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.approx	
p1322-path-sym.supset.approx	sym.supset.approx	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.approx	
p1322-path-sym.supset.approx	sym.supset.approx	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.approx	
p1322-path-sym.supset.closed	sym.supset.closed	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.closed	
p1322-path-sym.supset.closed	sym.supset.closed	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.closed	
p1322-path-sym.supset.closed	sym.supset.closed	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.closed	
p1322-path-sym.supset.closed	sym.supset.closed	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.closed	
p1322-path-sym.supset.closed.eq	sym.supset.closed.eq	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.closed.eq	
p1322-path-sym.supset.closed.eq	sym.supset.closed.eq	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.closed.eq	
p1322-path-sym.supset.closed.eq	sym.supset.closed.eq	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.closed.eq	
p1322-path-sym.supset.closed.eq	sym.supset.closed.eq	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.closed.eq	
p1322-path-sym.supset.dot	sym.supset.dot	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.dot	
p1322-path-sym.supset.dot	sym.supset.dot	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.dot	
p1322-path-sym.supset.dot	sym.supset.dot	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.dot	
p1322-path-sym.supset.dot	sym.supset.dot	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.dot	
p1322-path-sym.supset.double	sym.supset.double	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.double	
p1322-path-sym.supset.double	sym.supset.double	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.double	
p1322-path-sym.supset.double	sym.supset.double	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.double	
p1322-path-sym.supset.double	sym.supset.double	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.double	
p1322-path-sym.supset.eq	sym.supset.eq	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq	
p1322-path-sym.supset.eq	sym.supset.eq	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq	
p1322-path-sym.supset.eq	sym.supset.eq	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq	
p1322-path-sym.supset.eq	sym.supset.eq	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq	
p1322-path-sym.supset.eq.dot	sym.supset.eq.dot	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.dot	
p1322-path-sym.supset.eq.dot	sym.supset.eq.dot	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.dot	
p1322-path-sym.supset.eq.dot	sym.supset.eq.dot	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.dot	
p1322-path-sym.supset.eq.dot	sym.supset.eq.dot	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.dot	
p1322-path-sym.supset.eq.not	sym.supset.eq.not	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.not	
p1322-path-sym.supset.eq.not	sym.supset.eq.not	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.not	
p1322-path-sym.supset.eq.not	sym.supset.eq.not	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.not	
p1322-path-sym.supset.eq.not	sym.supset.eq.not	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.not	
p1322-path-sym.supset.eq.sq	sym.supset.eq.sq	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.sq	
p1322-path-sym.supset.eq.sq	sym.supset.eq.sq	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.sq	
p1322-path-sym.supset.eq.sq	sym.supset.eq.sq	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.sq	
p1322-path-sym.supset.eq.sq	sym.supset.eq.sq	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-sym.supset.eq.sq	
