fixture_id	pair	interval	left	right	eligible	s_i	a_i	d_i	b_i	q_i	status
S23-linear-hsl	linear/hsl	13	0.036873552415158953	0.046054177436138453	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	14	0.046054177436138453	0.056644624215367	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	15	0.056644624215367	0.068745594307005498	true	1	0	1	0	1	Preserved
S23-linear-hsl	linear/hsl	16	0.068745594307005498	0.082457789265214493	true	2	1	3	2	5	Preserved
S23-linear-hsl	linear/hsl	17	0.082457789265214493	0.097881910644154496	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	18	0.097881910644154496	0.115118659997986	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	19	0.115118659997986	0.13426873888086999	true	1	0	1	0	1	Preserved
S23-linear-hsl	linear/hsl	20	0.13426873888086999	0.15543284884696701	true	2	1	3	2	5	Preserved
S23-linear-hsl	linear/hsl	21	0.15543284884696701	0.178711691450438	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	22	0.178711691450438	0.20420596824544351	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	23	0.20420596824544351	0.23201638078614351	true	1	0	1	0	1	Preserved
S23-linear-hsl	linear/hsl	24	0.23201638078614351	0.26224363062669953	true	2	1	3	2	5	Preserved
S23-linear-hsl	linear/hsl	25	0.26224363062669953	0.29498841932127151	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	26	0.29498841932127151	0.33035144842402048	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	27	0.33035144842402048	0.36843341948910746	true	1	0	1	0	1	Preserved
S23-linear-hsl	linear/hsl	28	0.36843341948910746	0.40933503407069255	true	2	1	3	2	5	Preserved
S23-linear-hsl	linear/hsl	29	0.40933503407069255	0.4531569937229365	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	30	0.4531569937229365	0.5	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	31	0.5	0.5468430062770635	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	32	0.5468430062770635	0.59066496592930751	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	33	0.59066496592930751	0.63156658051089254	true	2	1	3	2	5	Preserved
S23-linear-hsl	linear/hsl	34	0.63156658051089254	0.66964855157597958	true	1	0	1	0	1	Preserved
S23-linear-hsl	linear/hsl	35	0.66964855157597958	0.70501158067872849	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	36	0.70501158067872849	0.73775636937330047	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	37	0.73775636937330047	0.76798361921385649	true	2	1	3	2	5	Preserved
S23-linear-hsl	linear/hsl	38	0.76798361921385649	0.79579403175455643	true	1	0	1	0	1	Preserved
S23-linear-hsl	linear/hsl	39	0.79579403175455643	0.82128830854956203	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	40	0.82128830854956203	0.84456715115303305	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	41	0.84456715115303305	0.86573126111913001	true	2	1	3	2	5	Preserved
S23-linear-hsl	linear/hsl	42	0.86573126111913001	0.88488134000201402	true	1	0	1	0	1	Preserved
S23-linear-hsl	linear/hsl	43	0.88488134000201402	0.90211808935584548	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	44	0.90211808935584548	0.91754221073478548	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	45	0.91754221073478548	0.93125440569299456	true	2	1	3	2	5	Preserved
S23-linear-hsl	linear/hsl	46	0.93125440569299456	0.94335537578463302	true	1	0	1	0	1	Preserved
S23-linear-hsl	linear/hsl	47	0.94335537578463302	0.95394582256386151	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	48	0.95394582256386151	0.96312644758484101	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	49	0.96312644758484101	0.97099795240173203	true	2	1	3	2	5	Preserved
S23-linear-hsl	linear/hsl	50	0.97099795240173203	0.97766103856869524	true	1	0	1	0	1	Preserved
S23-linear-hsl	linear/hsl	51	0.97766103856869524	0.98321640763989127	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	52	0.98321640763989127	0.98776476116948075	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	53	0.98776476116948075	0.99140680071162435	true	2	1	3	2	5	Preserved
S23-linear-hsl	linear/hsl	54	0.99140680071162435	0.99424322782048269	true	1	0	1	0	1	Preserved
S23-linear-hsl	linear/hsl	55	0.99424322782048269	0.99637474405021653	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	56	0.99637474405021653	0.99790205095498641	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	57	0.99790205095498641	0.99892585008895307	true	2	1	3	2	5	Preserved
S23-linear-hsl	linear/hsl	58	0.99892585008895307	0.99954684300627705	true	1	0	1	0	1	Preserved
S23-linear-hsl	linear/hsl	59	0.99954684300627705	0.99986573126111911	true	16	6	13	12	25	Preserved
S23-linear-hsl	linear/hsl	60	0.99986573126111911	0.99998321640763987	true	4	2	5	4	9	Preserved
S23-linear-hsl	linear/hsl	61	0.99998321640763987	1	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	0	0	1.678359236010875e-05	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	1	1.678359236010875e-05	0.00013426873888087	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	2	0.00013426873888087	0.00045315699372293648	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	3	0.00045315699372293648	0.00107414991104696	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	4	0.00107414991104696	0.0020979490450135953	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	5	0.0020979490450135953	0.0036252559497834901	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	6	0.0036252559497834901	0.0057567721795172997	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	7	0.0057567721795172997	0.0085931992883757011	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	8	0.0085931992883757011	0.0122352388305193	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	9	0.0122352388305193	0.016783592360108748	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	10	0.016783592360108748	0.02233896143130475	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	11	0.02233896143130475	0.029002047598267949	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	12	0.029002047598267949	0.036873552415158953	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	13	0.036873552415158953	0.046054177436138453	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	14	0.046054177436138453	0.056644624215367	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	15	0.056644624215367	0.068745594307005498	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	16	0.068745594307005498	0.082457789265214493	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	17	0.082457789265214493	0.097881910644154496	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	18	0.097881910644154496	0.115118659997986	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	19	0.115118659997986	0.13426873888086999	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	20	0.13426873888086999	0.15543284884696701	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	21	0.15543284884696701	0.178711691450438	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	22	0.178711691450438	0.20420596824544351	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	23	0.20420596824544351	0.23201638078614351	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	24	0.23201638078614351	0.26224363062669953	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	25	0.26224363062669953	0.29498841932127151	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	26	0.29498841932127151	0.33035144842402048	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	27	0.33035144842402048	0.36843341948910746	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	28	0.36843341948910746	0.40933503407069255	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	29	0.40933503407069255	0.4531569937229365	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	30	0.4531569937229365	0.5	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	31	0.5	0.5468430062770635	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	32	0.5468430062770635	0.59066496592930751	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	33	0.59066496592930751	0.63156658051089254	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	34	0.63156658051089254	0.66964855157597958	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	35	0.66964855157597958	0.70501158067872849	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	36	0.70501158067872849	0.73775636937330047	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	37	0.73775636937330047	0.76798361921385649	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	38	0.76798361921385649	0.79579403175455643	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	39	0.79579403175455643	0.82128830854956203	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	40	0.82128830854956203	0.84456715115303305	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	41	0.84456715115303305	0.86573126111913001	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	42	0.86573126111913001	0.88488134000201402	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	43	0.88488134000201402	0.90211808935584548	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	44	0.90211808935584548	0.91754221073478548	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	45	0.91754221073478548	0.93125440569299456	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	46	0.93125440569299456	0.94335537578463302	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	47	0.94335537578463302	0.95394582256386151	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	48	0.95394582256386151	0.96312644758484101	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	49	0.96312644758484101	0.97099795240173203	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	50	0.97099795240173203	0.97766103856869524	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	51	0.97766103856869524	0.98321640763989127	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	52	0.98321640763989127	0.98776476116948075	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	53	0.98776476116948075	0.99140680071162435	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	54	0.99140680071162435	0.99424322782048269	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	55	0.99424322782048269	0.99637474405021653	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	56	0.99637474405021653	0.99790205095498641	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	57	0.99790205095498641	0.99892585008895307	true	2	1	3	2	5	Preserved
S23-radial-hsl	radial/hsl	58	0.99892585008895307	0.99954684300627705	true	1	0	1	0	1	Preserved
S23-radial-hsl	radial/hsl	59	0.99954684300627705	0.99986573126111911	true	16	6	13	12	25	Preserved
S23-radial-hsl	radial/hsl	60	0.99986573126111911	0.99998321640763987	true	4	2	5	4	9	Preserved
S23-radial-hsl	radial/hsl	61	0.99998321640763987	1	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	0	0	1.678359236010875e-05	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	1	1.678359236010875e-05	0.00013426873888087	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	2	0.00013426873888087	0.00045315699372293648	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	3	0.00045315699372293648	0.00107414991104696	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	4	0.00107414991104696	0.0020979490450135953	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	5	0.0020979490450135953	0.0036252559497834901	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	6	0.0036252559497834901	0.0057567721795172997	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	7	0.0057567721795172997	0.0085931992883757011	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	8	0.0085931992883757011	0.0122352388305193	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	9	0.0122352388305193	0.016783592360108748	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	10	0.016783592360108748	0.02233896143130475	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	11	0.02233896143130475	0.029002047598267949	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	12	0.029002047598267949	0.036873552415158953	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	13	0.036873552415158953	0.046054177436138453	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	14	0.046054177436138453	0.056644624215367	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	15	0.056644624215367	0.068745594307005498	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	16	0.068745594307005498	0.082457789265214493	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	17	0.082457789265214493	0.097881910644154496	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	18	0.097881910644154496	0.115118659997986	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	19	0.115118659997986	0.13426873888086999	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	20	0.13426873888086999	0.15543284884696701	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	21	0.15543284884696701	0.178711691450438	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	22	0.178711691450438	0.20420596824544351	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	23	0.20420596824544351	0.23201638078614351	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	24	0.23201638078614351	0.26224363062669953	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	25	0.26224363062669953	0.29498841932127151	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	26	0.29498841932127151	0.33035144842402048	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	27	0.33035144842402048	0.36843341948910746	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	28	0.36843341948910746	0.40933503407069255	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	29	0.40933503407069255	0.4531569937229365	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	30	0.4531569937229365	0.5	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	31	0.5	0.5468430062770635	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	32	0.5468430062770635	0.59066496592930751	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	33	0.59066496592930751	0.63156658051089254	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	34	0.63156658051089254	0.66964855157597958	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	35	0.66964855157597958	0.70501158067872849	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	36	0.70501158067872849	0.73775636937330047	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	37	0.73775636937330047	0.76798361921385649	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	38	0.76798361921385649	0.79579403175455643	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	39	0.79579403175455643	0.82128830854956203	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	40	0.82128830854956203	0.84456715115303305	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	41	0.84456715115303305	0.86573126111913001	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	42	0.86573126111913001	0.88488134000201402	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	43	0.88488134000201402	0.90211808935584548	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	44	0.90211808935584548	0.91754221073478548	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	45	0.91754221073478548	0.93125440569299456	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	46	0.93125440569299456	0.94335537578463302	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	47	0.94335537578463302	0.95394582256386151	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	48	0.95394582256386151	0.96312644758484101	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	49	0.96312644758484101	0.97099795240173203	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	50	0.97099795240173203	0.97766103856869524	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	51	0.97766103856869524	0.98321640763989127	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	52	0.98321640763989127	0.98776476116948075	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	53	0.98776476116948075	0.99140680071162435	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	54	0.99140680071162435	0.99424322782048269	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	55	0.99424322782048269	0.99637474405021653	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	56	0.99637474405021653	0.99790205095498641	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	57	0.99790205095498641	0.99892585008895307	true	2	1	3	2	5	Preserved
S23-linear-hsv	linear/hsv	58	0.99892585008895307	0.99954684300627705	true	1	0	1	0	1	Preserved
S23-linear-hsv	linear/hsv	59	0.99954684300627705	0.99986573126111911	true	16	6	13	12	25	Preserved
S23-linear-hsv	linear/hsv	60	0.99986573126111911	0.99998321640763987	true	4	2	5	4	9	Preserved
S23-linear-hsv	linear/hsv	61	0.99998321640763987	1	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	0	0	1.678359236010875e-05	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	1	1.678359236010875e-05	0.00013426873888087	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	2	0.00013426873888087	0.00045315699372293648	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	3	0.00045315699372293648	0.00107414991104696	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	4	0.00107414991104696	0.0020979490450135953	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	5	0.0020979490450135953	0.0036252559497834901	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	6	0.0036252559497834901	0.0057567721795172997	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	7	0.0057567721795172997	0.0085931992883757011	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	8	0.0085931992883757011	0.0122352388305193	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	9	0.0122352388305193	0.016783592360108748	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	10	0.016783592360108748	0.02233896143130475	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	11	0.02233896143130475	0.029002047598267949	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	12	0.029002047598267949	0.036873552415158953	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	13	0.036873552415158953	0.046054177436138453	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	14	0.046054177436138453	0.056644624215367	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	15	0.056644624215367	0.068745594307005498	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	16	0.068745594307005498	0.082457789265214493	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	17	0.082457789265214493	0.097881910644154496	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	18	0.097881910644154496	0.115118659997986	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	19	0.115118659997986	0.13426873888086999	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	20	0.13426873888086999	0.15543284884696701	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	21	0.15543284884696701	0.178711691450438	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	22	0.178711691450438	0.20420596824544351	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	23	0.20420596824544351	0.23201638078614351	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	24	0.23201638078614351	0.26224363062669953	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	25	0.26224363062669953	0.29498841932127151	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	26	0.29498841932127151	0.33035144842402048	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	27	0.33035144842402048	0.36843341948910746	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	28	0.36843341948910746	0.40933503407069255	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	29	0.40933503407069255	0.4531569937229365	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	30	0.4531569937229365	0.5	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	31	0.5	0.5468430062770635	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	32	0.5468430062770635	0.59066496592930751	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	33	0.59066496592930751	0.63156658051089254	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	34	0.63156658051089254	0.66964855157597958	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	35	0.66964855157597958	0.70501158067872849	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	36	0.70501158067872849	0.73775636937330047	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	37	0.73775636937330047	0.76798361921385649	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	38	0.76798361921385649	0.79579403175455643	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	39	0.79579403175455643	0.82128830854956203	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	40	0.82128830854956203	0.84456715115303305	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	41	0.84456715115303305	0.86573126111913001	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	42	0.86573126111913001	0.88488134000201402	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	43	0.88488134000201402	0.90211808935584548	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	44	0.90211808935584548	0.91754221073478548	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	45	0.91754221073478548	0.93125440569299456	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	46	0.93125440569299456	0.94335537578463302	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	47	0.94335537578463302	0.95394582256386151	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	48	0.95394582256386151	0.96312644758484101	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	49	0.96312644758484101	0.97099795240173203	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	50	0.97099795240173203	0.97766103856869524	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	51	0.97766103856869524	0.98321640763989127	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	52	0.98321640763989127	0.98776476116948075	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	53	0.98776476116948075	0.99140680071162435	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	54	0.99140680071162435	0.99424322782048269	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	55	0.99424322782048269	0.99637474405021653	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	56	0.99637474405021653	0.99790205095498641	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	57	0.99790205095498641	0.99892585008895307	true	2	1	3	2	5	Preserved
S23-radial-hsv	radial/hsv	58	0.99892585008895307	0.99954684300627705	true	1	0	1	0	1	Preserved
S23-radial-hsv	radial/hsv	59	0.99954684300627705	0.99986573126111911	true	16	6	13	12	25	Preserved
S23-radial-hsv	radial/hsv	60	0.99986573126111911	0.99998321640763987	true	4	2	5	4	9	Preserved
S23-radial-hsv	radial/hsv	61	0.99998321640763987	1	true	2	1	3	2	5	Preserved
S23-linear-luma	linear/luma	0	0	1.678359236010875e-05	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	1	1.678359236010875e-05	0.00013426873888087	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	2	0.00013426873888087	0.00045315699372293648	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	3	0.00045315699372293648	0.00107414991104696	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	4	0.00107414991104696	0.0020979490450135953	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	5	0.0020979490450135953	0.0036252559497834901	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	6	0.0036252559497834901	0.0057567721795172997	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	7	0.0057567721795172997	0.0085931992883757011	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	8	0.0085931992883757011	0.0122352388305193	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	9	0.0122352388305193	0.016783592360108748	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	10	0.016783592360108748	0.02233896143130475	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	11	0.02233896143130475	0.029002047598267949	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	12	0.029002047598267949	0.036873552415158953	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	13	0.036873552415158953	0.046054177436138453	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	14	0.046054177436138453	0.056644624215367	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	15	0.056644624215367	0.068745594307005498	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	16	0.068745594307005498	0.082457789265214493	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	17	0.082457789265214493	0.097881910644154496	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	18	0.097881910644154496	0.115118659997986	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	19	0.115118659997986	0.13426873888086999	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	20	0.13426873888086999	0.15543284884696701	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	21	0.15543284884696701	0.178711691450438	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	22	0.178711691450438	0.20420596824544351	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	23	0.20420596824544351	0.23201638078614351	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	24	0.23201638078614351	0.26224363062669953	true	1	0	1	0	1	Preserved
